window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
1,fixed,0,300,56348.83,56707.62999999913,56528.22999999957,,,,300,0.023333333333333334
2,fixed,100,400,56468.82999999971,56827.62999999884,56648.229999999276,,,,300,0.023333333333333334
3,fixed,200,500,56588.82999999942,56947.62999999855,56768.229999998985,,,,300,0.023333333333333334
4,fixed,300,600,56708.82999999913,57067.62999999826,56888.22999999869,,,,300,0.05
5,fixed,400,700,56828.82999999884,57187.62999999797,57008.2299999984,,,,300,0.056666666666666664
6,fixed,500,800,56948.82999999855,57307.629999997676,57128.22999999811,,,,300,0.08666666666666667
7,fixed,600,900,57068.829999998256,57427.629999997385,57248.22999999782,,,,300,0.06
8,fixed,700,1000,57188.829999997964,57547.629999997094,57368.22999999753,,,,300,0.05
9,fixed,800,1100,57308.82999999767,57667.6299999968,57488.22999999724,,,,300,0.056666666666666664
10,fixed,900,1200,57428.82999999738,57787.62999999651,57608.22999999695,,,,300,0.09333333333333334
11,fixed,1000,1300,57548.82999999709,57907.62999999622,57728.229999996656,,,,300,0.07333333333333333
12,fixed,1100,1400,57668.8299999968,58027.62999999593,57848.229999996365,,,,300,0.06333333333333334
13,fixed,1200,1500,57788.82999999651,58147.62999999564,57968.229999996074,,,,300,0.05333333333333334
14,fixed,1300,1600,57908.82999999622,58267.62999999535,58088.22999999578,,,,300,0.07666666666666666
15,fixed,1400,1700,58028.82999999593,58387.62999999506,58208.22999999549,,,,300,0.05
16,fixed,1500,1800,58148.829999995636,58507.629999994766,58328.2299999952,,,,300,0.023333333333333334
17,fixed,1600,1900,58268.829999995345,58627.629999994475,58448.22999999491,,,,300,0.0
18,fixed,1700,2000,58388.829999995054,58747.629999994184,58568.22999999462,,,,300,0.0
19,fixed,1800,2100,58508.82999999476,58867.62999999389,58688.22999999433,,,,300,0.0
20,fixed,1900,2200,58628.82999999447,58987.6299999936,58808.22999999404,,,,300,0.02
21,fixed,2000,2300,58748.82999999418,59107.62999999331,58928.229999993746,,,,300,0.04666666666666667
22,fixed,2100,2400,58868.82999999389,59227.62999999302,59048.229999993455,,,,300,0.04666666666666667
23,fixed,2200,2500,58988.8299999936,59347.62999999273,59168.229999993164,,,,300,0.02666666666666667
24,fixed,2300,2600,59108.82999999331,59467.62999999244,59288.22999999287,,,,300,0.0
25,fixed,2400,2700,59228.82999999302,59587.62999999215,59408.22999999258,,,,300,0.0
26,fixed,2500,2800,59348.829999992726,59707.629999991856,59528.22999999229,,,,300,0.0
27,fixed,2600,2900,59468.829999992435,59827.629999991565,59648.229999992,,,,300,0.0
28,fixed,2700,3000,59588.829999992144,59947.62999999127,59768.22999999171,,,,300,0.0
29,fixed,2800,3100,59708.82999999185,60067.62999999098,59888.22999999142,,,,300,0.0
30,fixed,2900,3200,59828.82999999156,60187.62999999069,60008.22999999113,,,,300,0.0
31,fixed,3000,3300,59948.82999999127,60307.6299999904,60128.229999990835,,,,300,0.08333333333333333
32,fixed,3100,3400,60068.82999999098,60427.62999999011,60248.229999990544,,,,300,0.17333333333333334
33,fixed,3200,3500,60188.82999999069,60547.62999998982,60368.22999999025,,,,300,0.23666666666666666
34,fixed,3300,3600,60308.8299999904,60667.62999998953,60488.22999998996,,,,300,0.18666666666666668
35,fixed,3400,3700,60428.82999999011,60787.629999989236,60608.22999998967,,,,300,0.09666666666666666
36,fixed,3500,3800,60548.829999989815,60907.629999988945,60728.22999998938,,,,300,0.03333333333333333
37,fixed,3600,3900,60668.829999989524,61027.629999988654,60848.22999998909,,,,300,0.0
38,fixed,3700,4000,60788.82999998923,61147.62999998836,60968.2299999888,,,,300,0.0
39,fixed,3800,4100,60908.82999998894,61267.62999998807,61088.22999998851,,,,300,0.0
40,fixed,3900,4200,61028.82999998865,61387.62999998778,61208.229999988216,,,,300,0.0
41,fixed,4000,4300,61148.82999998836,61507.62999998749,61328.229999987925,,,,300,0.0
42,fixed,4100,4400,61268.82999998807,61627.6299999872,61448.229999987634,,,,300,0.0
43,fixed,4200,4500,61388.82999998778,61747.62999998691,61568.22999998734,,,,300,0.0
44,fixed,4300,4600,61508.82999998749,61867.62999998662,61688.22999998705,,,,300,0.0
45,fixed,4400,4700,61628.829999987196,61987.629999986326,61808.22999998676,,,,300,0.0
46,fixed,4500,4800,61748.829999986905,62107.629999986035,61928.22999998647,,,,300,0.0
47,fixed,4600,4900,61868.829999986614,62227.629999985744,62048.22999998618,,,,300,0.0
48,fixed,4700,5000,61988.82999998632,62347.62999998545,62168.22999998589,,,,300,0.0
49,fixed,4800,5100,62108.82999998603,62467.62999998516,62288.2299999856,,,,300,0.0
50,fixed,4900,5200,62228.82999998574,62587.62999998487,62408.229999985306,,,,300,0.0
51,fixed,5000,5300,62348.82999998545,62707.62999998458,62528.229999985015,,,,300,0.0
52,fixed,5100,5400,62468.82999998516,62827.62999998429,62648.229999984724,,,,300,0.0
53,fixed,5200,5500,62588.82999998487,62947.629999984,62768.22999998443,,,,300,0.0
54,fixed,5300,5600,62708.82999998458,63067.62999998371,62888.22999998414,,,,300,0.0
55,fixed,5400,5700,62828.829999984286,63187.629999983415,63008.22999998385,,,,300,0.0
56,fixed,5500,5800,62948.829999983995,63307.629999983124,63128.22999998356,,,,300,0.0
57,fixed,5600,5900,63068.8299999837,63427.62999998283,63248.22999998327,,,,300,0.0
58,fixed,5700,6000,63188.82999998341,63547.62999998254,63368.22999998298,,,,300,0.03
59,fixed,5800,6100,63308.82999998312,63667.62999998225,63488.22999998269,,,,300,0.05333333333333334
60,fixed,5900,6200,63428.82999998283,63787.62999998196,63608.229999982395,,,,300,0.09333333333333334
61,fixed,6000,6300,63548.82999998254,63907.62999998167,63728.229999982104,,,,300,0.06333333333333334
62,fixed,6100,6400,63668.82999998225,64027.62999998138,63848.22999998181,,,,300,0.04
63,fixed,6200,6500,63788.82999998196,64147.62999998109,63968.22999998152,,,,300,0.0
64,fixed,6300,6600,63908.829999981666,64267.629999980796,64088.22999998123,,,,300,0.0
65,fixed,6400,6700,64028.829999981375,64387.629999980505,64208.22999998094,,,,300,0.0
66,fixed,6500,6800,64148.829999981084,64507.629999980214,64328.22999998065,,,,300,0.0
67,fixed,6600,6900,64268.82999998079,64627.62999997992,64448.22999998036,,,,300,0.0
68,fixed,6700,7000,64388.8299999805,64747.62999997963,64568.22999998007,,,,300,0.043333333333333335
69,fixed,6800,7100,64508.82999998021,64867.62999997934,64688.229999979776,,,,300,0.07
70,fixed,6900,7200,64628.82999997992,64987.62999997905,64808.229999979485,,,,300,0.09
71,fixed,7000,7300,64748.82999997963,65107.62999997876,64928.229999979194,,,,300,0.04666666666666667
72,fixed,7100,7400,64868.82999997934,65227.62999997847,65048.2299999789,,,,300,0.02
73,fixed,7200,7500,64988.82999997905,65347.62999997818,65168.22999997861,,,,300,0.0
74,fixed,7300,7600,65108.829999978756,65467.629999977886,65288.22999997832,,,,300,0.02
75,fixed,7400,7700,65228.829999978465,65587.6299999776,65408.22999997803,,,,300,0.02
76,fixed,7500,7800,65348.829999978174,65707.6299999773,65528.22999997774,,,,300,0.04
77,fixed,7600,7900,65468.82999997788,65827.62999997701,65648.22999997746,,,,300,0.02
78,fixed,7700,8000,65588.82999997759,65947.62999997672,65768.22999997716,,,,300,0.02
79,fixed,7800,8100,65708.8299999773,66067.62999997643,65888.22999997687,,,,300,0.0
80,fixed,7900,8200,65828.82999997701,66187.62999997614,66008.22999997658,,,,300,0.0
81,fixed,8000,8300,65948.82999997672,66307.62999997585,66128.22999997629,,,,300,0.023333333333333334
82,fixed,8100,8400,66068.82999997643,66427.62999997556,66248.229999976,,,,300,0.056666666666666664
83,fixed,8200,8500,66188.82999997614,66547.62999997527,66368.22999997571,,,,300,0.056666666666666664
84,fixed,8300,8600,66308.82999997585,66667.62999997498,66488.22999997542,,,,300,0.05
85,fixed,8400,8700,66428.82999997555,66787.62999997468,66608.22999997513,,,,300,0.016666666666666666
86,fixed,8500,8800,66548.82999997526,66907.6299999744,66728.22999997484,,,,300,0.05
87,fixed,8600,8900,66668.82999997497,67027.6299999741,66848.22999997454,,,,300,0.06666666666666667
88,fixed,8700,9000,66788.82999997468,67147.62999997381,66968.22999997425,,,,300,0.09666666666666666
89,fixed,8800,9100,66908.82999997439,67267.62999997352,67088.22999997396,,,,300,0.08
90,fixed,8900,9200,67028.8299999741,67387.62999997323,67208.22999997367,,,,300,0.06333333333333334
91,fixed,9000,9300,67148.82999997381,67507.62999997294,67328.22999997338,,,,300,0.03333333333333333
