Time,PH,Temperature,Pressure_Raw,Pressure_RangeFixed,Pressure_Preclean,Pressure_Clean,Baseline,Residual,LocalNoiseSigma,RangeAbnormalMask,ArtifactMask,PhysioEventMask,QualityFlag
56348.83,7.265,37.556,105.909,105.909,105.909,105.85137097327548,105.842,0.00937097327548031,0.06080467779965598,False,False,False,good
56350.03,7.268473684210386,37.460473684210385,105.60469924812016,105.60469924812016,105.60469924812016,105.7356959969215,105.842,-0.10630400307849186,0.06728399399763417,False,False,False,good
56351.229999999996,7.407421052630919,37.599421052630916,105.75266917293163,105.75266917293163,105.75266917293163,105.70545308687434,105.842,-0.13654691312565603,0.07485107860840305,False,False,False,good
56352.42999999999,7.419,37.59280451127836,105.82868421052572,105.82868421052572,105.82868421052572,105.82844866216652,105.842,-0.013551337833476396,0.07981697788423524,False,False,False,good
56353.62999999999,7.419,37.60492537313415,105.85937313432817,105.85937313432817,105.85937313432817,105.86813547942299,105.84019029850748,0.027945180915509127,0.06820185006685199,False,False,False,good
56354.82999999999,7.419,37.597270676691956,105.87411278195475,105.87411278195475,105.87411278195475,105.8515502733388,105.84106015037591,0.010490122962892201,0.07422048822402796,False,False,False,good
56356.029999999984,7.419,37.519526315791296,105.80005263158102,105.80005263158102,105.80005263158102,105.8174281674332,105.842,-0.024571832566792295,0.08706876730278632,False,False,False,good
56357.22999999998,7.419,37.4994285714271,105.82757142856802,105.82757142856802,105.82757142856802,105.84729032471209,105.842,0.0052903247120923425,0.08896053845578389,False,False,False,good
56358.42999999998,7.419,37.56841025640965,105.94433333333406,105.94433333333406,105.94433333333406,105.9059196122167,105.84294017094012,0.06297944127658184,0.08288288677381704,False,False,False,good
56359.629999999976,7.419,37.544811965814525,105.90794871794942,105.90794871794942,105.90794871794942,105.9321048665619,105.84349572649579,0.08860914006611154,0.08566954383152493,False,False,False,good
56360.82999999997,7.419,37.52600854700588,105.9241880341861,105.9241880341861,105.9241880341861,105.92128034188057,105.84306837606832,0.0782119658122582,0.10972798177539428,False,False,False,good
56362.02999999997,7.419,37.538741379313365,105.91700000000318,105.91700000000318,105.91700000000318,105.90408424908512,105.84564224137924,0.05844200770587804,0.13314127725096636,False,False,False,good
56363.22999999997,7.644564102549928,37.54330769230365,105.84425641025702,105.84425641025702,105.84425641025702,105.84865116637987,105.84870512820501,-5.3961825145165676e-05,0.10658291223669016,False,False,False,good
56364.429999999964,7.6445641025787205,37.59971794871864,105.81451282051403,105.81451282051403,105.81451282051403,105.8342517116946,105.85229487179475,-0.018043160100148725,0.08292768833391921,False,False,False,good
56365.62999999996,7.419,37.58378947368454,105.88505263157332,105.88505263157332,105.88505263157332,105.87610999986528,105.85542105263148,0.020688947233793442,0.08701359064433388,False,False,False,good
56366.82999999996,7.593060150360514,37.53251127819952,105.88287218046008,105.88287218046008,105.88287218046008,105.84462466219847,105.85812781954877,-0.013503157350299944,0.0937136134762129,False,False,False,good
56368.029999999955,7.882,37.463074626864895,105.73929850745958,105.73929850745958,105.73929850745958,105.78907452746941,105.86082835820885,-0.0717538307394392,0.10367776508005272,False,False,False,good
56369.22999999995,7.775300751901981,37.498022556387006,105.83187969924208,105.83187969924208,105.83187969924208,105.84096979976277,105.86351879699237,-0.022548997229591805,0.0930278464355478,False,False,False,good
56370.42999999995,7.265,37.58072932331261,105.95744360902916,105.95744360902916,105.95744360902916,105.88411232986948,105.86603759398494,0.01807473588453945,0.0557441899666302,False,False,False,good
56371.62999999995,7.265,37.48148120301223,105.8067669173004,105.8067669173004,105.8067669173004,105.89475094880424,105.86648872180449,0.028262226999757445,0.045339448626830536,False,False,False,good
56372.82999999994,7.400473684204147,37.575766917288675,105.92615789473103,105.92615789473103,105.92615789473103,105.85919245366293,105.86693984962405,-0.007747395961118286,0.07459096007355974,False,False,False,good
56374.02999999994,7.419,37.491222222228075,105.83544444445089,105.83544444445089,105.83544444445089,105.86856178174396,105.87233333333302,-0.0037715515890539564,0.04880681992142529,False,False,False,good
56375.22999999994,7.419,37.57959829059226,105.83571794871713,105.83571794871713,105.83571794871713,105.8272975625426,105.87848717948685,-0.0511896169442565,0.05370811062887908,False,False,False,good
56376.429999999935,7.419,37.589,105.84170085470058,105.84170085470058,105.84170085470058,105.84921251315563,105.87335897435932,-0.02414646120368502,0.05550017304607306,False,False,False,good
56377.62999999993,7.419,37.48184482759299,105.86635344827432,105.86635344827432,105.86635344827432,105.85548469368764,105.87884482758584,-0.023360133898194135,0.07598777213596415,False,False,False,good
56378.82999999993,7.419,37.479,105.83500000000198,105.83500000000198,105.83500000000198,105.83348602844734,105.879,-0.045513971552665566,0.052417825690840365,False,False,False,good
56380.029999999926,7.419,37.4814812030014,105.79976691729135,105.79976691729135,105.79976691729135,105.8128161061513,105.879,-0.06618389384870227,0.052417825689340884,False,False,False,good
