Feature,MethodA,MethodB,N_A,N_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,MeanDiff_A_minus_B,CohenD,CliffsDelta,MannWhitney_p,TTest_p,FDR_q,AbsCliffsDelta,AbsCohenD
VMD_Mode4_SampEn,event_guided,fixed,164,164,0.5673158352754886,0.5490360932684815,0.579307375659126,0.5716853945410347,0.056626161528997694,0.071816740396338,0.018279742007007105,0.28266610100807127,0.14191701368233195,0.026289122281083196,0.010953183049575868,0.24483309447701745,0.14191701368233195,0.28266610100807127
VMD_Mode3_PermEn,event_guided,fixed,164,164,0.9599238399185125,0.9653615636924777,0.9643122718285977,0.9681488404910779,0.02194689069275403,0.0173908156544613,-0.005437723773965231,-0.2746278764643832,-0.12302944675788222,0.0540888026523542,0.013413784520043692,0.33998675952908347,0.12302944675788222,0.2746278764643832
VMD_Mode4_PS_LogVolume,event_guided,fixed,164,164,-2.284273263832512,-2.0243171321798354,-2.390728217695034,-2.2601352105883556,1.1568197621580163,1.2930037571056112,-0.2599561316526766,-0.2118972273971781,-0.11157792980368827,0.08067417318625941,0.05589196439362347,0.44370795252442674,0.11157792980368827,0.2118972273971781
VMD_Mode3_ApproxLLE,event_guided,fixed,164,164,0.05481538219028534,0.05249845911559601,0.054222918600865574,0.05101804091488858,0.01435872049368179,0.013542644516020412,0.0023169230746893296,0.16600855676028967,0.09127751338488994,0.15304093220549356,0.13374046295832706,0.5855479145253666,0.09127751338488994,0.16600855676028967
VMD_Mode4_RQA_LAM,event_guided,fixed,164,164,0.9408581762736417,0.9442127635788942,0.9454501839198071,0.9493230577170819,0.025586031741388002,0.026022477058936257,-0.00335458730525251,-0.12999667816442656,-0.07819006543723973,0.2209817149105492,0.23998664176572052,0.6331395142547143,0.07819006543723973,0.12999667816442656
VMD_Mode4_HFD,event_guided,fixed,164,164,1.1472499115313233,1.1492260602145423,1.1464627033002328,1.1490125496653802,0.015991573132310245,0.01465604168880853,-0.001976148683219048,-0.12883710874187465,-0.06792831647828673,0.28768607608872754,0.24420297681012673,0.6331395142547143,0.06792831647828673,0.12883710874187465
VMD_Mode3_SampEn,event_guided,fixed,164,164,0.49780878356861347,0.48514674021214693,0.5109854961054879,0.5095220859789367,0.06584582551367898,0.08154005450953036,0.012662043356466535,0.17085573936186144,0.06647828673408686,0.2981061375292624,0.1228367661311297,0.6331395142547143,0.06647828673408686,0.17085573936186144
VMD_Mode3_PS_LogVolume,event_guided,fixed,164,164,-1.9864954806402955,-1.7957498574303947,-2.11967705385348,-1.9123061914558876,1.2640707723477445,1.461741870247632,-0.19074562320990074,-0.1395884914485455,-0.05409726353361095,0.3972126688403925,0.2071419734033625,0.6657926189838994,0.05409726353361095,0.1395884914485455
VMD_Mode4_ApproxLLE,event_guided,fixed,164,164,0.0631643976711763,0.06399298426227341,0.060492465622922306,0.06197154961932448,0.01409500398861046,0.013544415912604319,-0.000828586591097108,-0.05994498019644586,-0.04725609756097561,0.45961955326091797,0.5876218854366988,0.7222592979814425,0.04725609756097561,0.05994498019644586
VMD_Mode3_RQA_LAM,event_guided,fixed,164,164,0.9828242909522394,0.9835392343504539,0.9839892851316733,0.9846526655896605,0.00699292754366361,0.006695763413783812,-0.0007149433982144293,-0.1044329212491968,-0.04279446757882213,0.503106781155835,0.34501337065231596,0.7503965549442962,0.04279446757882213,0.1044329212491968
VMD_Mode4_PermEn,event_guided,fixed,164,164,0.965304376864029,0.965498170568261,0.9670919538453989,0.9682019576178216,0.015354147762677977,0.01714652792599583,-0.0001937937042320037,-0.01190742452389274,-0.029967281380130873,0.6392686156946769,0.9142006005825287,0.8484073436835896,0.029967281380130873,0.01190742452389274
VMD_Mode4_RQA_DET,event_guided,fixed,164,164,0.9904272173297667,0.989935091213956,0.9912935850245648,0.9909182643794145,0.004114905525023872,0.005122053773009214,0.0004921261158107315,0.10592806479783604,0.02940957763236169,0.6454616231913706,0.3381920649744017,0.8484073436835896,0.02940957763236169,0.10592806479783604
VMD_Mode3_RQA_DET,event_guided,fixed,164,164,0.9945311421651634,0.9944828666750302,0.9952928870292884,0.9952581664910429,0.0030534747439984883,0.0032006465624214767,4.827549013319832e-05,0.015433704256607037,0.021155562165377752,0.7408044593782193,0.8889375857297817,0.8895879147095702,0.021155562165377752,0.015433704256607037
VMD_Mode3_HFD,event_guided,fixed,164,164,1.0798133911555383,1.0791714178238425,1.0795092719159953,1.0787982878839406,0.011293862293013745,0.010496447664467069,0.0006419733316957998,0.058883412185751736,0.01758625817965497,0.7834484394285817,0.5942521069569516,0.8902713204675956,0.01758625817965497,0.058883412185751736
