Mode,DominantFreq_Hz,EnergyRatio,SignalCorrelation,EventCorrelation,EventEnergyRatio,ArtifactEnergyRatio,SpectralEntropy,Kurtosis,TemporalContinuity,PhysioKeepScore,Selected
1,7.48592645827663e-05,0.5619099357622225,0.8027909556081069,-0.16041409622950642,0.26422796680985317,0.02255357398885254,0.3290655569308162,3.0667413119800613,0.9998388241429962,0.3515654734880044,True
2,0.007635644987442162,0.1053825165121456,0.47748123840115625,0.4681505507883796,0.33252555114458326,0.014366783471894524,0.5884217076646117,7.357956231305769,0.990889160324651,0.35815371347839486,True
3,0.029644268774775454,0.08309402818231071,0.39024239147583195,0.8113937258224497,0.31171952994668883,0.02763103171891687,0.602627251167521,11.654480087719369,0.9467388058258958,0.37328608619542814,True
4,0.058315367109974946,0.031827664718824686,0.27145638651619997,0.6422688612918583,0.2027218897795007,0.025367260988492638,0.6270297706188448,9.39327371729358,0.8578894717849476,0.285934758455389,True
5,0.08384237633269825,0.018600795300369344,0.21123630488709644,0.5085931590205014,0.12287702732582202,0.01984636907013203,0.6549588927389656,12.963103109832462,0.7320977818163377,0.1705551685069444,False
6,0.11730446760119478,0.009468946769796519,0.16080518682423062,0.2746033769398741,0.11838110421573615,0.010961512708819163,0.6867524190041198,6.407468063272741,0.5610335960175604,0.12617909867025476,False
