window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
1,event_guided,1252,1553,627064.4999999417,627424.4999999277,627244.4999999347,1,627238.4999999349,627250.4999999345,301,0.036544850498338874
2,event_guided,1452,1752,627304.4999999324,627663.2999999184,627483.8999999254,2,627474.8999999258,627492.899999925,300,0.05333333333333334
3,event_guided,1773,2074,627689.6999999174,628049.6999999034,627869.6999999104,3,627863.6999999107,627875.6999999102,301,0.036544850498338874
4,event_guided,1969,2270,627924.8999999083,628284.8999998943,628104.8999999013,4,628102.4999999014,628107.2999999012,301,0.07308970099667775
5,event_guided,1984,2285,627942.8999999076,628302.8999998936,628122.8999999006,5,628120.4999999007,628125.2999999005,301,0.07308970099667775
6,event_guided,2005,2305,627968.0999999066,628326.8999998927,628147.4999998996,6,628144.4999998998,628150.4999998995,300,0.07333333333333333
7,event_guided,2052,2352,628024.4999999044,628383.2999998905,628203.8999998975,7,628200.8999998976,628206.8999998973,300,0.11666666666666667
8,event_guided,2163,2463,628157.6999998993,628516.4999998853,628337.0999998923,8,628334.0999998924,628340.0999998922,300,0.14666666666666667
9,event_guided,2182,2483,628180.4999998984,628540.4999998844,628360.4999998914,9,628356.8999998915,628364.0999998912,301,0.14950166112956811
10,event_guided,2212,2512,628216.499999897,628575.299999883,628395.89999989,10,628390.4999998902,628401.2999998898,300,0.14333333333333334
11,event_guided,2235,2536,628244.0999998959,628604.0999998819,628424.0999998889,11,628421.699999889,628426.4999998888,301,0.15282392026578073
12,event_guided,2279,2579,628296.8999998939,628655.6999998799,628476.2999998869,12,628473.299999887,628479.2999998868,300,0.15333333333333332
13,event_guided,2311,2612,628335.2999998924,628695.2999998784,628515.2999998854,13,628512.8999998855,628517.6999998853,301,0.14950166112956811
14,event_guided,2361,2662,628395.29999989,628755.2999998761,628575.299999883,14,628571.6999998832,628578.8999998829,301,0.1362126245847176
15,event_guided,2465,2765,628520.0999998852,628878.8999998713,628699.4999998782,15,628696.4999998783,628702.4999998781,300,0.06333333333333334
16,event_guided,2507,2807,628570.4999998832,628929.2999998693,628749.8999998763,16,628746.8999998764,628752.8999998762,300,0.1
17,event_guided,2622,2923,628708.4999998779,629068.4999998639,628888.4999998709,17,628882.4999998711,628894.4999998707,301,0.0664451827242525
18,event_guided,2775,3075,628892.0999998708,629250.8999998568,629071.4999998638,18,629066.099999864,629076.8999998636,300,0.11666666666666667
19,event_guided,2846,3147,628977.2999998674,629337.2999998535,629157.2999998605,19,629151.2999998607,629163.2999998602,301,0.15614617940199335
20,event_guided,2896,3197,629037.2999998651,629397.2999998512,629217.2999998581,20,629211.2999998584,629223.2999998579,301,0.15614617940199335
21,event_guided,2946,3247,629097.2999998628,629457.2999998488,629277.2999998558,21,629272.499999856,629282.0999998556,301,0.15282392026578073
22,event_guided,2989,3289,629148.8999998608,629507.6999998469,629328.2999998538,22,629325.299999854,629331.2999998537,300,0.18333333333333332
23,event_guided,3051,3352,629223.2999998579,629583.2999998439,629403.2999998509,23,629398.4999998511,629408.0999998507,301,0.13953488372093023
24,event_guided,3113,3414,629297.699999855,629657.699999841,629477.699999848,24,629472.8999998482,629482.4999998478,301,0.13953488372093023
25,event_guided,3155,3455,629348.0999998531,629706.8999998391,629527.4999998461,25,629523.2999998463,629531.6999998459,300,0.12
26,event_guided,3243,3543,629453.699999849,629812.499999835,629633.099999842,26,629627.6999998422,629638.4999998418,300,0.14666666666666667
27,event_guided,3338,3639,629567.6999998445,629927.6999998306,629747.6999998376,27,629744.0999998377,629751.2999998374,301,0.12624584717607973
28,event_guided,3382,3682,629620.4999998425,629979.2999998286,629799.8999998355,28,629794.4999998357,629805.2999998353,300,0.12666666666666668
29,event_guided,3438,3739,629687.6999998399,630047.6999998259,629867.6999998329,29,629861.6999998331,629873.6999998327,301,0.09302325581395349
30,event_guided,3731,4031,630039.2999998262,630398.0999998123,630218.6999998193,30,630213.2999998195,630224.0999998191,300,0.043333333333333335
31,event_guided,3884,4184,630222.8999998191,630581.6999998052,630402.2999998122,31,630395.6999998124,630408.8999998119,300,0.04666666666666667
32,event_guided,4087,4388,630466.4999998097,630826.4999997957,630646.4999998027,32,630644.0999998028,630648.8999998026,301,0.016611295681063124
