window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
1,fixed,0,300,56812.17,57170.96999999913,56991.56999999956,,,,300,0.04666666666666667
2,fixed,100,400,56932.16999999971,57290.96999999884,57111.56999999927,,,,300,0.06333333333333334
3,fixed,200,500,57052.169999999416,57410.969999998546,57231.56999999898,,,,300,0.016666666666666666
4,fixed,300,600,57172.169999999125,57530.969999998255,57351.56999999869,,,,300,0.016666666666666666
5,fixed,400,700,57292.169999998834,57650.969999997964,57471.5699999984,,,,300,0.03333333333333333
6,fixed,500,800,57412.16999999854,57770.96999999767,57591.56999999811,,,,300,0.06666666666666667
7,fixed,600,900,57532.16999999825,57890.96999999738,57711.56999999782,,,,300,0.06666666666666667
8,fixed,700,1000,57652.16999999796,58010.96999999709,57831.569999997526,,,,300,0.15666666666666668
9,fixed,800,1100,57772.16999999767,58130.9699999968,57951.569999997235,,,,300,0.12333333333333334
10,fixed,900,1200,57892.16999999738,58250.96999999651,58071.569999996944,,,,300,0.12333333333333334
11,fixed,1000,1300,58012.16999999709,58370.96999999622,58191.56999999665,,,,300,0.0
12,fixed,1100,1400,58132.1699999968,58490.96999999593,58311.56999999636,,,,300,0.0
13,fixed,1200,1500,58252.169999996506,58610.969999995636,58431.56999999607,,,,300,0.04666666666666667
14,fixed,1300,1600,58372.169999996215,58730.969999995345,58551.56999999578,,,,300,0.04666666666666667
15,fixed,1400,1700,58492.169999995924,58850.96999999505,58671.56999999549,,,,300,0.12333333333333334
16,fixed,1500,1800,58612.16999999563,58970.96999999476,58791.5699999952,,,,300,0.27
17,fixed,1600,1900,58732.16999999534,59090.96999999447,58911.56999999491,,,,300,0.28
18,fixed,1700,2000,58852.16999999505,59210.96999999418,59031.569999994616,,,,300,0.39666666666666667
19,fixed,1800,2100,58972.16999999476,59330.96999999389,59151.569999994324,,,,300,0.20333333333333334
20,fixed,1900,2200,59092.16999999447,59450.9699999936,59271.56999999403,,,,300,0.2866666666666667
21,fixed,2000,2300,59212.16999999418,59570.96999999331,59391.56999999374,,,,300,0.13666666666666666
22,fixed,2100,2400,59332.16999999389,59690.969999993016,59511.56999999345,,,,300,0.17666666666666667
23,fixed,2200,2500,59452.169999993595,59810.969999992725,59631.56999999316,,,,300,0.1
24,fixed,2300,2600,59572.169999993304,59930.969999992434,59751.56999999287,,,,300,0.056666666666666664
25,fixed,2400,2700,59692.16999999301,60050.96999999214,59871.56999999258,,,,300,0.016666666666666666
26,fixed,2500,2800,59812.16999999272,60170.96999999185,59991.56999999229,,,,300,0.0
27,fixed,2600,2900,59932.16999999243,60290.96999999156,60111.569999991996,,,,300,0.03
28,fixed,2700,3000,60052.16999999214,60410.96999999127,60231.569999991705,,,,300,0.03
29,fixed,2800,3100,60172.16999999185,60530.96999999098,60351.569999991414,,,,300,0.04666666666666667
30,fixed,2900,3200,60292.16999999156,60650.96999999069,60471.56999999112,,,,300,0.016666666666666666
31,fixed,3000,3300,60412.16999999127,60770.9699999904,60591.56999999083,,,,300,0.02666666666666667
32,fixed,3100,3400,60532.169999990976,60890.969999990106,60711.56999999054,,,,300,0.11
33,fixed,3200,3500,60652.169999990685,61010.969999989815,60831.56999999025,,,,300,0.12333333333333334
34,fixed,3300,3600,60772.169999990394,61130.969999989524,60951.56999998996,,,,300,0.11333333333333333
35,fixed,3400,3700,60892.1699999901,61250.96999998923,61071.56999998967,,,,300,0.013333333333333334
36,fixed,3500,3800,61012.16999998981,61370.96999998894,61191.56999998938,,,,300,0.0
37,fixed,3600,3900,61132.16999998952,61490.96999998865,61311.569999989086,,,,300,0.03333333333333333
38,fixed,3700,4000,61252.16999998923,61610.96999998836,61431.569999988795,,,,300,0.03333333333333333
39,fixed,3800,4100,61372.16999998894,61730.96999998807,61551.569999988504,,,,300,0.03333333333333333
40,fixed,3900,4200,61492.16999998865,61850.96999998778,61671.56999998821,,,,300,0.0
41,fixed,4000,4300,61612.16999998836,61970.96999998749,61791.56999998792,,,,300,0.0
42,fixed,4100,4400,61732.169999988066,62090.969999987195,61911.56999998763,,,,300,0.02
43,fixed,4200,4500,61852.169999987775,62210.969999986904,62031.56999998734,,,,300,0.05333333333333334
44,fixed,4300,4600,61972.16999998748,62330.96999998661,62151.56999998705,,,,300,0.05333333333333334
45,fixed,4400,4700,62092.16999998719,62450.96999998632,62271.56999998676,,,,300,0.03333333333333333
46,fixed,4500,4800,62212.1699999869,62570.96999998603,62391.56999998647,,,,300,0.0
47,fixed,4600,4900,62332.16999998661,62690.96999998574,62511.569999986175,,,,300,0.0
