window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
1,event_guided,0,277,56812.17,57143.369999999195,56963.96999999963,1,56959.76999999964,56968.16999999962,277,0.05054151624548736
2,event_guided,19,319,56834.96999999994,57193.76999999907,57014.36999999951,2,57011.369999999515,57017.3699999995,300,0.04666666666666667
3,event_guided,237,538,57096.56999999931,57456.569999998435,57276.56999999887,3,57274.16999999888,57278.969999998866,301,0.016611295681063124
4,event_guided,467,767,57372.56999999864,57731.36999999777,57551.969999998204,4,57546.56999999822,57557.36999999819,300,0.06666666666666667
5,event_guided,572,872,57498.56999999833,57857.36999999746,57677.9699999979,5,57672.56999999791,57683.369999997885,300,0.06666666666666667
6,event_guided,770,1070,57736.16999999776,58094.96999999689,57915.56999999732,6,57896.96999999737,57934.16999999728,300,0.12333333333333334
7,event_guided,836,1137,57815.369999997565,58175.36999999669,57995.36999999713,7,57992.969999997134,57997.76999999712,301,0.12292358803986711
8,event_guided,1260,1561,58324.16999999633,58684.16999999546,58504.169999995895,8,58500.5699999959,58507.769999995886,301,0.046511627906976744
9,event_guided,1278,1579,58345.76999999628,58705.769999995406,58525.76999999584,9,58522.16999999585,58529.36999999583,301,0.046511627906976744
10,event_guided,1495,1796,58606.16999999565,58966.169999994774,58786.16999999521,10,58772.96999999524,58799.36999999518,301,0.2558139534883721
11,event_guided,1588,1888,58717.76999999538,59076.569999994506,58897.16999999494,11,58882.16999999498,58912.169999994905,300,0.28
12,event_guided,1635,1936,58774.16999999524,59134.16999999437,58954.1699999948,12,58933.76999999485,58974.569999994754,301,0.33554817275747506
13,event_guided,1763,2063,58927.76999999487,59286.569999994,59107.16999999443,13,59096.96999999446,59117.36999999441,300,0.31
14,event_guided,1816,2116,58991.36999999471,59350.16999999384,59170.76999999428,14,59147.369999994335,59194.16999999422,300,0.19333333333333333
15,event_guided,1984,2284,59192.969999994224,59551.769999993354,59372.36999999379,15,59368.1699999938,59376.56999999378,300,0.14333333333333334
16,event_guided,2044,2344,59264.96999999405,59623.76999999318,59444.369999993614,16,59428.16999999365,59460.569999993575,300,0.13666666666666666
17,event_guided,2125,2426,59362.169999993814,59722.16999999294,59542.16999999338,17,59539.76999999338,59544.56999999337,301,0.19269102990033224
18,event_guided,2246,2547,59507.36999999346,59867.36999999259,59687.369999993025,18,59677.76999999305,59696.969999993,301,0.07308970099667775
19,event_guided,2694,2995,60044.96999999216,60404.969999991285,60224.96999999172,19,60220.16999999173,60229.76999999171,301,0.029900332225913623
20,event_guided,2878,3179,60265.76999999162,60625.76999999075,60445.769999991186,20,60443.36999999119,60448.16999999118,301,0.016611295681063124
21,event_guided,3158,3458,60601.76999999081,60960.56999998994,60781.16999999037,21,60768.5699999904,60793.76999999034,300,0.12333333333333334
22,event_guided,3210,3511,60664.169999990656,61024.16999998978,60844.16999999022,22,60841.769999990225,60846.56999999021,301,0.12292358803986711
23,event_guided,3249,3549,60710.96999999054,61069.76999998967,60890.36999999011,23,60884.96999999012,60895.769999990094,300,0.12333333333333334
24,event_guided,3739,4039,61298.969999989116,61657.769999988246,61478.36999998868,24,61472.969999988694,61483.76999998867,300,0.03333333333333333
25,event_guided,4234,4534,61892.969999987676,62251.769999986805,62072.36999998724,25,62069.36999998725,62075.36999998723,300,0.05333333333333334
26,event_guided,4282,4582,61950.569999987536,62309.369999986666,62129.9699999871,26,62124.569999987114,62135.36999998709,300,0.05333333333333334
27,event_guided,4764,5065,62528.96999998613,62888.96999998526,62708.9699999857,27,62706.5699999857,62711.36999998569,301,0.016611295681063124
28,event_guided,5294,5595,63164.96999998459,63524.96999998372,63344.969999984154,28,63329.36999998419,63360.569999984116,301,0.1760797342192691
29,event_guided,5329,5630,63206.96999998449,63566.969999983616,63386.96999998405,29,63383.36999998406,63390.56999998404,301,0.1760797342192691
30,event_guided,5408,5709,63301.76999998426,63661.769999983386,63481.76999998382,30,63478.16999998383,63485.36999998381,301,0.19933554817275748
31,event_guided,5423,5723,63319.769999984215,63678.569999983345,63499.16999998378,31,63492.569999983796,63505.769999983764,300,0.2
32,event_guided,5534,5835,63452.96999998389,63812.96999998302,63632.969999983456,32,63629.369999983464,63636.56999998345,301,0.08637873754152824
33,event_guided,5820,6121,63796.16999998306,64156.16999998219,63976.16999998262,33,63971.369999982635,63980.96999998261,301,0.04983388704318937
34,event_guided,5881,6181,63869.36999998288,64228.16999998201,64048.76999998245,34,64045.769999982454,64051.76999998244,300,0.10333333333333333
35,event_guided,6020,6320,64036.16999998248,64394.96999998161,64215.56999998204,35,64206.569999982064,64224.56999998202,300,0.07333333333333333
36,event_guided,6281,6582,64349.36999998172,64709.369999980845,64529.36999998128,36,64525.76999998129,64532.96999998127,301,0.08305647840531562
37,event_guided,6334,6634,64412.969999981564,64771.769999980694,64592.36999998113,37,64582.16999998115,64602.569999981104,300,0.08333333333333333
38,event_guided,6489,6790,64598.96999998111,64958.96999998024,64778.969999980676,38,64772.96999998069,64784.96999998066,301,0.04983388704318937
39,event_guided,6684,6984,64832.969999980545,65191.769999979675,65012.36999998011,39,65006.96999998012,65017.7699999801,300,0.14
40,event_guided,6713,7013,64867.76999998046,65226.56999997959,65047.169999980026,40,65044.16999998003,65050.16999998002,300,0.14
41,event_guided,6740,7041,64900.16999998038,65260.16999997951,65080.169999979946,41,65068.169999979975,65092.16999997992,301,0.17940199335548174
42,event_guided,6818,7119,64993.769999980155,65353.76999997928,65173.76999997972,42,65171.369999979725,65176.16999997971,301,0.17940199335548174
43,event_guided,6875,7175,65062.16999997999,65420.96999997912,65241.569999979554,43,65234.96999997957,65248.16999997954,300,0.17666666666666667
44,event_guided,6980,7281,65188.169999979684,65548.16999997881,65368.16999997925,44,65359.76999997927,65376.56999997923,301,0.2059800664451827
45,event_guided,7107,7408,65340.569999979314,65700.56999997844,65520.56999997888,45,65500.16999997893,65540.96999997883,301,0.16611295681063123
46,event_guided,7660,7961,66004.1699999777,66364.16999997683,66184.16999997727,46,66180.56999997728,66187.76999997726,301,0.023255813953488372
47,event_guided,8577,8877,67104.56999997504,67463.36999997417,67283.9699999746,47,67279.76999997461,67288.16999997459,300,0.06
