Time,PH,Temperature,Pressure_Raw,Pressure_RangeFixed,Pressure_Preclean,Pressure_Clean,Baseline,Residual,LocalNoiseSigma,RangeAbnormalMask,ArtifactMask,PhysioEventMask,QualityFlag
49049.06,9.363,36.181,101.74,101.74,101.74,101.78102124223645,101.466,0.31502124223645467,0.07390913422200611,False,False,False,good
49050.259999999995,9.363,36.185330434782436,101.78919130434846,101.78919130434846,101.78919130434846,101.67677828048346,101.48493913043474,0.19183915004872176,0.06912771690473883,False,False,False,good
49051.45999999999,9.363,36.26052631578968,101.50653508771902,101.50653508771902,101.50653508771902,101.59764670589487,101.502,0.09564670589487889,0.08883442037869653,False,False,False,good
49052.65999999999,9.383252173911943,36.212182608696516,101.55269565217371,101.55269565217371,101.55269565217371,101.52489486760462,101.502,0.022894867604620117,0.10309446795162151,False,False,False,good
49053.859999999986,9.473561403510367,36.121,101.52536842105556,101.52536842105556,101.52536842105556,101.47507282118477,101.502,-0.026927178815228103,0.08701359064433388,False,False,False,good
49055.05999999998,9.363,36.152895652172084,101.34659130434642,101.34659130434642,101.34659130434642,101.42268020921642,101.502,-0.07931979078357188,0.08701359064433388,False,False,False,good
49056.25999999998,9.343026315790679,36.252,101.52518421052015,101.52518421052015,101.52518421052015,101.52098687806273,101.502,0.01898687806273358,0.08701359064433388,False,False,False,good
49057.45999999998,9.317605263156551,36.252,101.68226315790007,101.68226315790007,101.68226315790007,101.61152551814385,101.502,0.10952551814385458,0.08701359064433388,False,False,False,good
49058.659999999974,9.363,36.22421739130591,101.48791304347905,101.48791304347905,101.48791304347905,101.53429403727074,101.502,0.03229403727074498,0.09439766695841985,False,False,False,good
49059.85999999997,9.423087719294779,36.15468421052783,101.43749122807182,101.43749122807182,101.43749122807182,101.44502835131159,101.502,-0.05697164868840332,0.09760750909992431,False,False,False,good
49061.05999999997,9.433286956525567,36.121,101.48524347825604,101.48524347825604,101.48524347825604,101.47350842105249,101.50394782608684,-0.030439405034357492,0.11458080888355636,False,False,False,good
49062.259999999966,9.436307017539594,36.121,101.4974824561448,101.4974824561448,101.4974824561448,101.48949225019017,101.50814035087707,-0.018648100686903035,0.1436248423888435,False,False,False,good
49063.45999999996,9.5,36.190938596487285,101.47742982455878,101.47742982455878,101.47742982455878,101.45206835349511,101.51528947368392,-0.06322112018881398,0.14670553916163803,False,False,False,good
49064.65999999996,9.412271929829378,36.25536842105179,101.52152631578885,101.52152631578885,101.52152631578885,101.61880676690656,101.52476315789443,0.09404360901213238,0.14886662495777458,False,False,False,good
49065.85999999996,9.363,36.24736842105352,102.02209649120157,102.02209649120157,102.02209649120157,101.97233859647736,101.52176315789508,0.4505754385822769,0.1372427422090347,False,False,False,good
49067.059999999954,9.465149122801648,36.15127192982923,102.2365263157897,102.2365263157897,102.2365263157897,102.20874858449781,101.51228947368458,0.6964591108132367,0.14069128337173883,False,False,False,good
49068.25999999995,9.390640350882839,36.121,102.00271052632779,102.00271052632779,102.00271052632779,101.95243724094497,101.51718421052595,0.43525303041901964,0.1436248423888435,False,False,False,good
49069.45999999995,8.783530434813073,36.17160869564951,101.4826173913286,101.4826173913286,101.4826173913286,101.59451348808261,101.52659130434743,0.06792218373517755,0.1170968645196225,False,False,False,good
49070.659999999945,8.676,36.223052631576735,101.4247368421038,101.4247368421038,101.4247368421038,101.36923316771058,101.51994736842148,-0.15071420071090813,0.11217414697522704,False,False,False,good
49071.85999999994,8.80559999999306,36.18386086956758,101.27210434783443,101.27210434783443,101.27210434783443,101.2536930238683,101.5274521739126,-0.27375915004429885,0.11414323399231728,False,False,False,good
49073.05999999994,8.677210526323083,36.181,101.11529824562186,101.11529824562186,101.11529824562186,101.17614696742478,101.53840789473628,-0.36226092731149606,0.1142708600027965,False,False,False,good
49074.25999999994,8.676,36.228,101.25969565217179,101.25969565217179,101.25969565217179,101.21725461915621,101.52760869565267,-0.3103540764964663,0.1150457322076683,False,False,False,good
49075.459999999934,8.748280701706038,36.218614035094,101.30077192982203,101.30077192982203,101.30077192982203,101.31267014492752,101.51821052631632,-0.2055403813888006,0.13494371476398873,False,False,False,good
49076.65999999993,9.480939130443058,36.14089565216528,101.32914782609167,101.32914782609167,101.32914782609167,101.3013492775398,101.50993043478265,-0.20858115724284687,0.1634251062845398,False,False,False,good
49077.85999999993,9.363,36.261789473684985,101.29663157893525,101.29663157893525,101.29663157893525,101.34796693036202,101.50940789473688,-0.16144096437486155,0.1600674866563662,False,False,False,good
49079.059999999925,9.363,36.24354782608935,101.47934782607867,101.47934782607867,101.47934782607867,101.45074203333793,101.509,-0.05825796666206884,0.17520316381339812,False,False,False,good
49080.25999999992,9.363,36.22947368420715,101.55450877193496,101.55450877193496,101.55450877193496,101.53346694126583,101.509,0.024466941265828268,0.167608296669462,False,False,False,good
49081.45999999992,9.408269565207487,36.2167478260973,101.53306086955843,101.53306086955843,101.53306086955843,101.57558543314099,101.50933043478254,0.0662549983584455,0.1739451359942332,False,False,False,good
49082.659999999916,9.5,36.121,101.67143859647601,101.67143859647601,101.67143859647601,101.66732726598312,101.51,0.1573272659831133,0.1928975985368227,False,False,False,good
49083.85999999991,9.44162608696687,36.176817391294456,101.72995652175085,101.72995652175085,101.72995652175085,101.67238870220015,101.51,0.1623887022001469,0.18530385092092508,False,False,False,good
49085.05999999991,9.363,36.189947368431355,101.51689473686271,101.51689473686271,101.51689473686271,101.57824367440952,101.51,0.06824367440951562,0.1899732356275052,False,False,False,good
49086.25999999991,9.363,36.1773157894647,101.5121578947156,101.5121578947156,101.5121578947156,101.47605436417724,101.51947368420902,-0.04341932003177362,0.2065262332160913,False,False,False,good
49087.459999999905,9.323400000005702,36.248660869562244,101.47991304350016,101.47991304350016,101.47991304350016,101.47827692709473,101.52742608695661,-0.04914915986188362,0.19990791296477328,False,False,False,good
49088.6599999999,9.037403508806298,36.256526315790474,101.60553508768734,101.60553508768734,101.60553508768734,101.6674165914591,101.527,0.14041659145910046,0.23547558676681904,False,False,False,good
49089.8599999999,9.479921739053744,36.26003478260767,102.09348695647769,102.09348695647769,102.09348695647769,102.10657907808317,101.527,0.5795790780831709,0.25437687096348266,False,False,False,good
49091.059999999896,9.626824561421893,36.264,102.42628070173413,102.42628070173413,102.42628070173413,102.28126138171453,101.52771929824553,0.7535420834690001,0.25839229231838134,False,False,False,good
49092.25999999989,9.25373043482044,36.25481739130545,101.9336869565885,101.9336869565885,101.9336869565885,101.99445361232819,101.528,0.4664536123281806,0.2634474338426243,False,False,False,good
49093.45999999989,9.493105263118728,36.14513157895983,101.63736842106726,101.63736842106726,101.63736842106726,101.76358727690564,101.5353421052623,0.22824517164333713,0.28642203489578105,False,False,False,good
49094.65999999989,9.569,36.2131130434678,101.85004347823349,101.85004347823349,101.85004347823349,101.66229306309644,101.537,0.12529306309643573,0.29144311083282587,False,False,False,good
49095.859999999884,9.38107017545938,36.15228070176276,101.41187719303522,101.41187719303522,101.41187719303522,101.49700187426483,101.55615789473472,-0.05915602046989932,0.2971814833287244,False,False,False,good
49097.05999999988,9.363,36.145,101.35345614035221,101.35345614035221,101.35345614035221,101.436697526451,101.53773684210744,-0.1010393156564362,0.2977332499155641,False,False,False,good
49098.25999999988,9.363,36.22842105262906,101.71224561405157,101.71224561405157,101.71224561405157,101.56526215540583,101.527,0.03826215540583178,0.27111970823714143,False,False,False,good
49099.459999999875,9.363,36.24280701755787,101.55456140351401,101.55456140351401,101.55456140351401,101.56490125309085,101.52770175438489,0.0371994987059594,0.307168458539649,False,False,False,good
49100.65999999987,9.354526315797045,36.138561403493085,101.66152631565319,101.66152631565319,101.66152631565319,101.92798696299728,101.53957894736612,0.3884080156311569,0.307168458539649,False,False,False,good
49101.85999999987,9.294,36.25768421053054,102.69363157898574,102.69363157898574,102.69363157898574,102.375091997396,101.55957894736737,0.8155130500286276,0.30772022512548114,False,False,False,good
49103.05999999987,9.294,36.23613913043056,102.20266086968006,102.20266086968006,102.20266086968006,102.22372778039889,101.56880869565123,0.6549190847476609,0.31031352808099577,False,False,False,good
49104.259999999864,9.294,36.2414298245711,101.45669298245112,101.45669298245112,101.45669298245112,101.61880219465013,101.57527192982444,0.04353026482569078,0.31031352808099577,False,False,False,good
49105.45999999986,9.316199999991834,36.169417391308606,101.47802608696018,101.47802608696018,101.47802608696018,101.39472485125609,101.576,-0.18127514874390727,0.2883892027355115,False,False,False,good
49106.65999999986,9.363,36.13615789473979,101.39768421054606,101.39768421054606,101.39768421054606,101.3844915331932,101.576,-0.19150846680679479,0.2205411045128429,False,False,False,good
49107.859999999855,9.363,36.18068695650397,101.31853913042808,101.31853913042808,101.31853913042808,101.34700540045102,101.576,-0.22899459954896884,0.19615206179759648,False,False,False,good
49109.05999999985,9.330921052640441,36.264,101.49737719294174,101.49737719294174,101.49737719294174,101.49134886996788,101.58529824561147,-0.0939493756435894,0.1909572193816798,False,False,False,good
49110.25999999985,9.223713043496101,36.264,101.85887826082086,101.85887826082086,101.85887826082086,101.90965444909698,101.59651304347813,0.3131414056188504,0.20116594077107336,False,False,False,good
49111.459999999846,9.272649122779361,36.264,102.39805263149357,102.39805263149357,102.39805263149357,102.37428150370746,101.597,0.7772815037074707,0.26471921583413316,False,False,False,good
49112.65999999984,9.070217391369843,36.25669565217555,102.51752173916611,102.51752173916611,102.51752173916611,102.40804129456839,101.60430434782445,0.803736946743939,0.2559813122430253,False,False,False,good
49113.85999999984,9.153052631521236,36.25989473684043,101.8972368422155,101.8972368422155,101.8972368422155,101.96177240282941,101.609,0.3527724028294159,0.2296728415086472,False,False,False,good
49115.05999999984,9.34302631577967,36.2220789473768,101.4944210526583,101.4944210526583,101.4944210526583,101.54837818899338,101.609,-0.06062181100661235,0.23761828034643087,False,False,False,good
49116.259999999835,9.363,36.24963478260019,101.51338260868167,101.51338260868167,101.51338260868167,101.49530819874812,101.609,-0.11369180125187484,0.22710136931996244,False,False,False,good
49117.45999999983,9.363,36.14859649124922,101.52892982456288,101.52892982456288,101.52892982456288,101.46871442084188,101.59931578947545,-0.1306013686335774,0.2222515809228697,False,False,False,good
49118.65999999983,9.363,36.14145217390944,101.32673913047007,101.32673913047007,101.32673913047007,101.3579210330365,101.60722608695471,-0.24930505391820645,0.26781406661841983,False,False,False,good
49119.859999999826,9.363,36.23083333331873,101.39499999998247,101.39499999998247,101.39499999998247,101.45941247464563,101.609,-0.14958752535436304,0.2615097735337038,False,False,False,good
49121.05999999982,9.363,36.12720869567075,101.8581130434038,101.8581130434038,101.8581130434038,101.84356899634443,101.609,0.23456899634443573,0.22620798725005442,False,False,False,good
49122.25999999982,9.363,36.26399999997719,102.08899999996713,102.08899999996713,102.08899999996713,101.9683252239039,101.59700000000191,0.37132522390199085,0.22434829395046899,False,False,False,good
49123.45999999982,9.363,36.121,101.63026315793101,101.63026315793101,101.63026315793101,101.70686850605054,101.576,0.13086850605054678,0.22202167817947532,False,False,False,good
49124.659999999814,9.363,36.13016666665096,101.43237719295782,101.43237719295782,101.43237719295782,101.48381629073428,101.57590350877209,-0.09208721803780406,0.21609938348827623,False,False,False,good
49125.85999999981,9.29127192990508,36.221368421046606,101.55208771931498,101.55208771931498,101.55208771931498,101.47291102757909,101.57514912280685,-0.1022380952277615,0.20757458972985365,False,False,False,good
49127.05999999981,8.979043859567634,36.254421052629546,101.44601754387726,101.44601754387726,101.44601754387726,101.46229949873322,101.5802368421017,-0.1179373433684816,0.20461344238637777,False,False,False,good
49128.259999999806,9.363,36.25484210526933,101.49451754377102,101.49451754377102,101.49451754377102,101.56679122803297,101.59674561403526,-0.029954386002287947,0.19369766008628284,False,False,False,good
49129.4599999998,9.363,36.228,101.88798245613584,101.88798245613584,101.88798245613584,101.79348552246044,101.5963070175437,0.19717850491674938,0.177696429097292,False,False,False,good
49130.6599999998,9.19000877201422,36.24094736841474,101.97361403505474,101.97361403505474,101.97361403505474,102.05254387487003,101.60814912280158,0.4443947520684475,0.15664653381331928,False,False,False,good
49131.8599999998,9.07858260861068,36.20555652176439,102.20107826082328,102.20107826082328,102.20107826082328,102.1593542203316,101.628,0.5313542203315933,0.1928975985368227,False,False,False,good
49133.059999999794,9.363,36.18622807014952,102.09919298255821,102.09919298255821,102.09919298255821,102.04931438165556,101.61978947368748,0.4295249079680872,0.1928975985368227,False,False,False,good
49134.25999999979,9.363,36.264,101.68355652177875,101.68355652177875,101.68355652177875,101.75127864013888,101.61,0.1412786401388786,0.1928975985368227,False,False,False,good
49135.45999999979,9.363,36.264,101.55168421053455,101.55168421053455,101.55168421053455,101.54382238641091,101.61,-0.06617761358909036,0.1928975985368227,False,False,False,good
49136.659999999785,9.363,36.264,101.5110000000066,101.5110000000066,101.5110000000066,101.48959329193437,101.61,-0.12040670806563014,0.19163957072069424,False,False,False,good
49137.85999999978,9.363,36.264,101.46064912281783,101.46064912281783,101.46064912281783,101.48582499727297,101.6203859649092,-0.13456096763623293,0.16766347333467735,False,False,False,good
49139.05999999978,9.363,36.25565217391538,101.54952173910009,101.54952173910009,101.54952173910009,101.55099286039494,101.62739130434744,-0.07639844395249895,0.15588605552814358,False,False,False,good
49140.25999999978,9.363,36.26094736841867,101.63278947367466,101.63278947367466,101.63278947367466,101.58628426282625,101.628,-0.04171573717374599,0.14057173394934963,False,False,False,good
49141.45999999977,9.363,36.25450434782844,101.54846086958905,101.54846086958905,101.54846086958905,101.55650243871571,101.62641739130474,-0.06991495258903058,0.1518293716230701,False,False,False,good
49142.65999999977,8.957947368516383,36.252,101.67710526312163,101.67710526312163,101.67710526312163,101.83169542981459,101.61252631579265,0.21916911402193762,0.1747444778463595,False,False,False,good
49143.85999999977,8.882,36.2627368421028,102.30547368407257,102.30547368407257,102.30547368407257,102.08699954881847,101.5983684210553,0.4886311277631705,0.17822060734380668,False,False,False,good
49145.059999999765,9.333721739033024,36.129704347855046,101.91676521749034,101.91676521749034,101.91676521749034,101.97216716577037,101.59606086956542,0.3761062962049522,0.17822060734380668,False,False,False,good
49146.25999999976,9.363,36.121,101.54304385972063,101.54304385972063,101.54304385972063,101.60464286593702,101.596,0.008642865937019906,0.1366541911917849,False,False,False,good
49147.45999999976,9.294,36.25898245617036,101.5700175438416,101.5700175438416,101.5700175438416,101.5433512346082,101.596,-0.05264876539180818,0.11522725541316388,False,False,False,good
49148.659999999756,9.299999999985499,36.12517391303339,101.66473913040642,101.66473913040642,101.66473913040642,101.67443043474032,101.596,0.0784304347403122,0.14298671233345187,False,False,False,good
49149.85999999975,9.33589473688653,36.18149999997951,101.80536842102416,101.80536842102416,101.80536842102416,101.81739326577409,101.59613157894715,0.22126168682693503,0.16050889992305797,False,False,False,good
49151.05999999975,9.19461739125983,36.24226956524311,101.85700000007456,101.85700000007456,101.85700000007456,101.77661433152599,101.59681739130455,0.17979694022143633,0.17201251355710834,False,False,False,good
49152.25999999975,9.316017543905273,36.17214035085084,101.5444385965209,101.5444385965209,101.5444385965209,101.61189702736462,101.59235087719652,0.019546150168096688,0.1583018335818744,False,False,False,good
49153.459999999744,9.023156521845936,36.24090434784452,101.53032173905916,101.53032173905916,101.53032173905916,101.55600965674,101.58,-0.02399034325999594,0.16121899953094757,False,False,False,good
49154.65999999974,8.832114034978387,36.20793859647236,101.6902719298748,101.6902719298748,101.6902719298748,101.61405687914069,101.58,0.03405687914069233,0.16538283810718452,False,False,False,good
49155.85999999974,9.157,36.25947368421328,101.60021929820961,101.60021929820961,101.60021929820961,101.67283301514396,101.58,0.09283301514396669,0.14999774646454658,False,False,False,good
49157.059999999736,9.157,36.241773913049,101.72526956520267,101.72526956520267,101.72526956520267,101.67240987903935,101.58,0.0924098790393515,0.1304793633234551,False,False,False,good
49158.25999999973,9.254578947319981,36.18868421054584,101.68336842109167,101.68336842109167,101.68336842109167,101.70708114416246,101.58757894736466,0.1195021967977965,0.13954176964255421,False,False,False,good
