window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
1,event_guided,740,1041,49937.059999997844,50297.05999999697,50117.05999999741,1,50111.05999999742,50123.05999999739,301,0.036544850498338874
2,event_guided,1286,1587,50592.259999996255,50952.25999999538,50772.25999999582,2,50766.25999999583,50778.259999995804,301,0.059800664451827246
3,event_guided,1391,1692,50718.25999999595,51078.259999995076,50898.25999999551,3,50894.65999999552,50901.859999995504,301,0.059800664451827246
4,event_guided,1605,1905,50975.05999999533,51333.859999994456,51154.45999999489,4,51151.4599999949,51157.459999994884,300,0.02
5,event_guided,2007,2308,51457.45999999416,51817.45999999328,51637.45999999372,5,51635.059999993726,51639.859999993714,301,0.03986710963455149
6,event_guided,2090,2391,51557.059999993915,51917.05999999304,51737.05999999348,6,51733.45999999349,51740.65999999347,301,0.03986710963455149
7,event_guided,2361,2661,51882.259999993126,52241.059999992256,52061.65999999269,7,52056.259999992704,52067.05999999268,300,0.08333333333333333
8,event_guided,2403,2704,51932.659999993004,52292.65999999213,52112.65999999257,8,52109.059999992576,52116.25999999256,301,0.08305647840531562
9,event_guided,2436,2736,51972.25999999291,52331.05999999204,52151.65999999247,9,52147.45999999248,52155.85999999246,300,0.08333333333333333
10,event_guided,2651,2951,52230.25999999228,52589.05999999141,52409.65999999185,10,52406.659999991854,52412.65999999184,300,0.04
11,event_guided,2686,2986,52272.25999999218,52631.05999999131,52451.659999991745,11,52448.65999999175,52454.65999999174,300,0.056666666666666664
12,event_guided,2807,3108,52417.45999999183,52777.459999990955,52597.45999999139,12,52595.0599999914,52599.859999991386,301,0.036544850498338874
13,event_guided,3105,3405,52775.05999999096,53133.85999999009,52954.459999990526,13,52949.05999999054,52959.85999999051,300,0.1
14,event_guided,3192,3493,52879.45999999071,53239.459999989835,53059.45999999027,14,53053.459999990286,53065.45999999026,301,0.13953488372093023
15,event_guided,3228,3529,52922.6599999906,53282.65999998973,53102.65999999017,15,53097.85999999018,53107.459999990155,301,0.15614617940199335
16,event_guided,3260,3561,52961.05999999051,53321.05999998964,53141.05999999007,16,53137.45999999008,53144.659999990065,301,0.1760797342192691
17,event_guided,3343,3643,53060.65999999027,53419.4599999894,53240.05999998983,17,53234.659999989846,53245.45999998982,300,0.19666666666666666
18,event_guided,3392,3693,53119.459999990126,53479.45999998925,53299.45999998969,18,53293.459999989704,53305.459999989675,301,0.21926910299003322
19,event_guided,3410,3710,53141.05999999007,53499.8599999892,53320.45999998964,19,53316.25999998965,53324.65999998963,300,0.21333333333333335
20,event_guided,3453,3754,53192.65999998995,53552.659999989075,53372.65999998951,20,53367.85999998952,53377.4599999895,301,0.19933554817275748
21,event_guided,3505,3806,53255.0599999898,53615.059999988924,53435.05999998936,21,53429.059999989375,53441.059999989346,301,0.16611295681063123
22,event_guided,3538,3839,53294.6599999897,53654.65999998883,53474.659999989264,22,53468.65999998928,53480.65999998925,301,0.19601328903654486
23,event_guided,3684,3984,53469.859999989276,53828.659999988406,53649.25999998884,23,53643.859999988854,53654.65999998883,300,0.06666666666666667
24,event_guided,3978,4279,53822.65999998842,54182.65999998755,54002.65999998798,24,54000.25999998799,54005.05999998798,301,0.08970099667774087
25,event_guided,4056,4357,53916.25999998819,54276.25999998732,54096.25999998776,25,54093.85999998776,54098.65999998775,301,0.10963455149501661
26,event_guided,4082,4383,53947.45999998812,54307.459999987244,54127.45999998768,26,54125.05999998769,54129.859999987675,301,0.10963455149501661
27,event_guided,4120,4420,53993.05999998801,54351.85999998714,54172.45999998757,27,54165.85999998759,54179.059999987556,300,0.11
28,event_guided,4154,4454,54033.85999998791,54392.65999998704,54213.25999998747,28,54210.25999998748,54216.259999987466,300,0.18666666666666668
29,event_guided,4284,4584,54189.85999998753,54548.65999998666,54369.259999987094,29,54356.659999987125,54381.859999987064,300,0.14
30,event_guided,4302,4603,54211.45999998748,54571.459999986604,54391.45999998704,30,54386.65999998705,54396.25999998703,301,0.1362126245847176
31,event_guided,4422,4723,54355.45999998713,54715.459999986255,54535.45999998669,31,54533.0599999867,54537.859999986686,301,0.15946843853820597
32,event_guided,4460,4761,54401.05999998702,54761.059999986144,54581.05999998658,32,54577.45999998659,54584.65999998657,301,0.08970099667774087
33,event_guided,4489,4790,54435.85999998693,54795.85999998606,54615.8599999865,33,54613.4599999865,54618.25999998649,301,0.10299003322259136
34,event_guided,4604,4904,54573.8599999866,54932.65999998573,54753.25999998616,34,54747.859999986176,54758.65999998615,300,0.23
35,event_guided,4640,4941,54617.05999998649,54977.05999998562,54797.05999998606,35,54792.25999998607,54801.859999986045,301,0.19933554817275748
36,event_guided,4710,5010,54701.05999998629,55059.85999998542,54880.459999985855,36,54858.25999998591,54902.6599999858,300,0.29
37,event_guided,4794,5094,54801.859999986045,55160.659999985175,54981.25999998561,37,54977.05999998562,54985.4599999856,300,0.27
38,event_guided,4822,5122,54835.459999985964,55194.25999998509,55014.85999998553,38,55002.25999998556,55027.4599999855,300,0.26666666666666666
39,event_guided,4873,5173,54896.659999985815,55255.459999984945,55076.05999998538,39,55069.459999985396,55082.659999985364,300,0.20666666666666667
40,event_guided,5001,5301,55050.25999998544,55409.05999998457,55229.65999998501,40,55221.85999998503,55237.45999998499,300,0.18333333333333332
41,event_guided,5039,5340,55095.85999998533,55455.85999998446,55275.859999984896,41,55268.65999998491,55283.05999998488,301,0.14285714285714285
42,event_guided,5095,5395,55163.05999998517,55521.8599999843,55342.459999984734,42,55337.05999998475,55347.85999998472,300,0.14333333333333334
43,event_guided,5148,5448,55226.659999985015,55585.459999984145,55406.05999998458,43,55403.05999998459,55409.05999998457,300,0.14333333333333334
44,event_guided,5607,5908,55777.45999998368,56137.459999982806,55957.45999998324,44,55951.45999998326,55963.45999998323,301,0.10963455149501661
45,event_guided,5685,5986,55871.05999998345,56231.05999998258,56051.059999983016,45,56043.85999998303,56058.259999983,301,0.11295681063122924
46,event_guided,5750,6051,55949.05999998326,56309.05999998239,56129.05999998283,46,56124.25999998284,56133.859999982815,301,0.15282392026578073
47,event_guided,5837,6138,56053.45999998301,56413.45999998214,56233.45999998257,47,56231.05999998258,56235.85999998257,301,0.10631229235880399
48,event_guided,5897,6197,56125.459999982835,56484.259999981965,56304.8599999824,48,56300.65999998241,56309.05999998239,300,0.08666666666666667
