Feature,MethodA,MethodB,N_A,N_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,MeanDiff_A_minus_B,CohenD,CliffsDelta,MannWhitney_p,TTest_p,FDR_q,AbsCliffsDelta,AbsCohenD
VMD_Mode3_HFD,event_guided,fixed,74,74,1.076222571453686,1.0810048696114807,1.0763402980369565,1.0795138024863529,0.011513221904790451,0.01328478772115477,-0.00478229815779474,-0.38471967344687696,-0.19868517165814464,0.03713066719539428,0.02065732814364115,0.2722915594328914,0.19868517165814464,0.38471967344687696
VMD_Mode3_PermEn,event_guided,fixed,74,74,0.9565995408976007,0.9630890179684439,0.9579160746912571,0.9659003191553965,0.023644095869354852,0.020033869930251073,-0.0064894770708432414,-0.29614117975127285,-0.1743973703433163,0.06735492104984915,0.0737660331015092,0.39111697184029776,0.1743973703433163,0.29614117975127285
VMD_Mode4_RQA_DET,event_guided,fixed,74,74,0.9766525168702398,0.9734297288715491,0.9783025493632692,0.9762941461054666,0.008826760617490338,0.011419042244331493,0.0032227879986906904,0.31578798881101783,0.15084002921840758,0.11364111086797467,0.056821991708756715,0.5000208878190885,0.15084002921840758,0.31578798881101783
VMD_Mode3_SampEn,event_guided,fixed,74,74,0.4066238473478424,0.4245805996840685,0.3982054071178336,0.43423877605306826,0.10209811614100525,0.11576583629124368,-0.017956752336226123,-0.1645202884841905,-0.13659605551497445,0.15203686628535498,0.31863509308040344,0.6081474651414199,0.13659605551497445,0.1645202884841905
VMD_Mode3_RQA_DET,event_guided,fixed,74,74,0.993455283802653,0.9917251067657178,0.9936775553213907,0.9931506849315066,0.003037014330830188,0.006214721269122187,0.001730177036935232,0.353738020353408,0.1095690284879474,0.250696164086357,0.0336911819299832,0.7684559720551611,0.1095690284879474,0.353738020353408
VMD_Mode4_SampEn,event_guided,fixed,74,74,0.5093192474217094,0.5213944305907958,0.5387767707149331,0.5460469586995778,0.0972846230975161,0.09200718017971889,-0.012075183169086401,-0.1275331813675048,-0.0843681519357195,0.37671331684542575,0.43915288457584434,0.8069610806554276,0.0843681519357195,0.1275331813675048
VMD_Mode4_PS_LogVolume,event_guided,fixed,74,74,-0.8787605225610189,-1.0628575442606103,-1.0883529678473116,-1.2606329986544602,1.1732827922649705,1.482291226645938,0.1840970216995914,0.13772027019641636,0.08217677136596055,0.38926101326335216,0.4036294913492532,0.8069610806554276,0.08217677136596055,0.13772027019641636
VMD_Mode3_RQA_LAM,event_guided,fixed,74,74,0.9872041228099472,0.9863942401927691,0.9870706124986944,0.9860318236783621,0.0043938953048227505,0.005196620898606745,0.0008098826171780704,0.16830388070292313,0.07779401022644265,0.4150977260101556,0.3076921462715789,0.8069610806554276,0.07779401022644265,0.16830388070292313
VMD_Mode4_ApproxLLE,event_guided,fixed,74,74,0.08270997623963432,0.08323166121834102,0.0825534706875696,0.08647314361847484,0.01088864321825641,0.013431079555971238,-0.0005216849787067074,-0.042669678090228536,-0.07450693937180423,0.4351418046030123,0.7955925320837923,0.8069610806554276,0.07450693937180423,0.042669678090228536
VMD_Mode4_RQA_LAM,event_guided,fixed,74,74,0.9125373185440284,0.9074941297991922,0.9110212662912588,0.9102564102564101,0.034913082455674406,0.040291936587325466,0.0050431887448362245,0.13377667972948146,0.061906501095690285,0.516907082754914,0.4171505562662997,0.8582608166496686,0.061906501095690285,0.13377667972948146
VMD_Mode4_PermEn,event_guided,fixed,74,74,0.9704530985649281,0.9692205376688492,0.9682873667584155,0.9684544022475136,0.015699153242407726,0.01614363347231805,0.001232560896078927,0.07740785046854255,0.0414536157779401,0.6647557226200739,0.6384485762758116,0.9629794983354896,0.0414536157779401,0.07740785046854255
VMD_Mode4_HFD,event_guided,fixed,74,74,1.2660942587649047,1.267915232100565,1.2661823719522878,1.2698239575651495,0.022470629414319404,0.024371219339449544,-0.0018209733356602253,-0.07768592823503649,-0.028122717311906503,0.7692334146697282,0.6372480240843226,0.9629794983354896,0.028122717311906503,0.07768592823503649
VMD_Mode3_ApproxLLE,event_guided,fixed,74,74,0.05583765587965664,0.05568758226741897,0.0552294761803349,0.0562936699140611,0.017476768525693562,0.018652955384192406,0.00015007361223767085,0.00830308871775976,-0.009861212563915266,0.9190522761634178,0.9597887165693741,0.9836061775455003,0.009861212563915266,0.00830308871775976
VMD_Mode3_PS_LogVolume,event_guided,fixed,74,74,-0.6313659215876485,-0.6031585033509235,-0.756443110752353,-0.6950058113417159,1.58118509170515,1.8306044835166657,-0.028207418236725013,-0.01649125367178544,0.003652300949598247,0.9709374733117825,0.9202368528583205,0.9836061775455003,0.003652300949598247,0.01649125367178544
