Feature,MethodA,MethodB,N_A,N_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,MeanDiff_A_minus_B,CohenD,CliffsDelta,MannWhitney_p,TTest_p,FDR_q,AbsCliffsDelta,AbsCohenD
VMD_Mode4_SampEn,event_guided,fixed,164,96,0.5673158352754886,0.5488997075634356,0.579307375659126,0.5693096098932553,0.056626161528997694,0.07376306781081592,0.01841612771205292,0.29012421597592336,0.14221290650406504,0.05584508409752847,0.03646833146222524,0.6097239043120724,0.14221290650406504,0.29012421597592336
VMD_Mode4_PS_LogVolume,event_guided,fixed,164,96,-2.284273263832512,-2.064949305890432,-2.390728217695034,-2.3047995610457708,1.156819762158016,1.3258525110946175,-0.21932395794208004,-0.17951128685466886,-0.08746189024390244,0.239709559351582,0.1793630318089405,0.7936163183973113,0.08746189024390244,0.17951128685466886
VMD_Mode4_HFD,event_guided,fixed,164,96,1.1472499115313233,1.1490993169812003,1.1464627033002328,1.1492829664372555,0.015991573132310245,0.014661885834718313,-0.0018494054498769952,-0.11919943174816651,-0.0779344512195122,0.2948475227018368,0.3437470062826147,0.7936163183973113,0.0779344512195122,0.11919943174816651
VMD_Mode4_RQA_LAM,event_guided,fixed,164,96,0.9408581762736417,0.9439389886718178,0.9454501839198071,0.9506640954154397,0.025586031741388002,0.026735342213024264,-0.003080812398176147,-0.11842385235429574,-0.07780741869918699,0.29563371065580013,0.3634550619845168,0.7936163183973113,0.07780741869918699,0.11842385235429574
VMD_Mode3_RQA_DET,event_guided,fixed,164,96,0.9945311421651634,0.9942568648043011,0.9952928870292884,0.9952058199175731,0.0030534747439984883,0.0032593609399098325,0.00027427736086227394,0.08760445788232032,0.07533028455284553,0.3111989299407073,0.5035873613092441,0.7936163183973113,0.07533028455284553,0.08760445788232032
VMD_Mode3_PS_LogVolume,event_guided,fixed,164,96,-1.9864954806402955,-1.750359219758523,-2.11967705385348,-1.9179013721882021,1.2640707723477445,1.432691471973714,-0.23613626088177253,-0.17772628806353744,-0.07513973577235772,0.3125186771794829,0.18243216174716384,0.7936163183973113,0.07513973577235772,0.17772628806353744
VMD_Mode3_PermEn,event_guided,fixed,164,96,0.9599238399185125,0.9639660754999371,0.9643122718285977,0.9649588878682143,0.02194689069275403,0.01733027052257922,-0.00404223558142458,-0.19844991876014176,-0.07272611788617886,0.3283303206732947,0.1020676417664369,0.7936163183973113,0.07272611788617886,0.19844991876014176
VMD_Mode3_SampEn,event_guided,fixed,164,96,0.49780878356861347,0.48482948192782543,0.5109854961054879,0.5095220859789367,0.06584582551367898,0.08123875658194926,0.012979301640788032,0.1805235256677468,0.0663744918699187,0.37237250905082997,0.18520681759597396,0.7936163183973113,0.0663744918699187,0.1805235256677468
VMD_Mode3_ApproxLLE,event_guided,fixed,164,96,0.05481538219028534,0.0528451880833252,0.054222918600865574,0.05251157954588047,0.014358720493681787,0.014054196725683253,0.0019701941069601367,0.1382849831368581,0.06319867886178862,0.39570549536913335,0.28047029471119994,0.7936163183973113,0.06319867886178862,0.1382849831368581
VMD_Mode3_HFD,event_guided,fixed,164,96,1.079813391155538,1.0784792916673154,1.0795092719159953,1.0782724748876868,0.011293862293013745,0.009862337930979907,0.0013340994882227175,0.12365520146271024,0.05659298780487805,0.4469832918695912,0.319907417856704,0.7936163183973113,0.05659298780487805,0.12365520146271024
VMD_Mode4_RQA_DET,event_guided,fixed,164,96,0.9904272173297667,0.9896926653949797,0.9912935850245648,0.9904137235116042,0.004114905525023872,0.005454068135468452,0.0007345519347869978,0.15786440051571576,0.047446646341463415,0.523781308387977,0.2548225922174856,0.7936163183973113,0.047446646341463415,0.15786440051571576
VMD_Mode4_ApproxLLE,event_guided,fixed,164,96,0.0631643976711763,0.06426012792769385,0.060492465622922306,0.061685144132672745,0.01409500398861046,0.014349931249273869,-0.0010957302565175464,-0.07722171814541094,-0.04109502032520325,0.5809689499512133,0.5504697726871188,0.7972408733825825,0.04109502032520325,0.07722171814541094
VMD_Mode3_RQA_LAM,event_guided,fixed,164,96,0.9828242909522398,0.9834710578672272,0.9839892851316733,0.9845549945440398,0.00699292754366361,0.006532755560904711,-0.00064676691498744,-0.09473532879284718,-0.027820121951219513,0.7088533436408189,0.4538118183128754,0.8466907482964942,0.027820121951219513,0.09473532879284718
VMD_Mode4_PermEn,event_guided,fixed,164,96,0.9653043768640289,0.9646534428248567,0.9670919538453989,0.9668762099902473,0.015354147762677977,0.017556474773534017,0.0006509340391722684,0.04018125069065045,0.001714939024390244,0.9822760407303,0.7630641802773135,0.9822760407302998,0.001714939024390244,0.04018125069065045
