window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
1,event_guided,0,279,63699.14,64032.73999999919,63853.339999999625,1,63846.73999999964,63859.93999999961,279,0.06093189964157706
2,event_guided,109,410,63829.93999999968,64189.93999999881,64009.939999999246,2,64007.53999999925,64012.33999999924,301,0.05647840531561462
3,event_guided,424,725,64207.939999998765,64567.93999999789,64387.93999999833,3,64385.539999998335,64390.33999999832,301,0.03986710963455149
4,event_guided,560,861,64371.13999999837,64731.1399999975,64551.13999999793,4,64547.53999999794,64554.739999997924,301,0.06976744186046512
5,event_guided,652,953,64481.5399999981,64841.53999999723,64661.539999997665,5,64656.73999999768,64666.339999997654,301,0.07308970099667775
6,event_guided,730,1030,64575.139999997875,64933.939999997005,64754.53999999744,6,64751.53999999745,64757.53999999743,300,0.05
7,event_guided,1089,1390,65005.93999999683,65365.93999999596,65185.93999999639,7,65172.739999996425,65199.13999999636,301,0.07641196013289037
8,event_guided,1260,1561,65211.13999999633,65571.13999999546,65391.139999995896,8,65387.539999995905,65394.73999999589,301,0.07973421926910298
9,event_guided,1311,1611,65272.339999996184,65631.13999999531,65451.73999999575,9,65443.93999999577,65459.53999999573,300,0.10666666666666667
10,event_guided,1413,1714,65394.73999999589,65754.73999999501,65574.73999999545,10,65568.73999999547,65580.73999999544,301,0.1760797342192691
11,event_guided,1469,1769,65461.939999995724,65820.73999999485,65641.33999999528,11,65637.1399999953,65645.53999999528,300,0.15
12,event_guided,1489,1789,65485.939999995666,65844.7399999948,65665.33999999522,12,65659.93999999524,65670.73999999522,300,0.18
13,event_guided,1555,1856,65565.13999999547,65925.1399999946,65745.13999999504,13,65740.33999999505,65749.93999999503,301,0.21926910299003322
14,event_guided,1600,1901,65619.13999999534,65979.13999999447,65799.1399999949,14,65795.53999999491,65802.7399999949,301,0.23255813953488372
15,event_guided,1635,1935,65661.13999999524,66019.93999999437,65840.5399999948,15,65835.13999999482,65845.9399999948,300,0.20333333333333334
16,event_guided,1664,1964,65695.93999999516,66054.73999999429,65875.33999999473,16,65871.13999999473,65879.53999999471,300,0.20333333333333334
17,event_guided,1708,2008,65748.73999999503,66107.53999999416,65928.1399999946,17,65922.7399999946,65933.53999999458,300,0.23666666666666666
18,event_guided,1742,2042,65789.53999999493,66148.33999999406,65968.9399999945,18,65964.7399999945,65973.13999999448,300,0.25666666666666665
19,event_guided,1791,2092,65848.33999999479,66208.33999999391,66028.33999999435,19,66023.53999999436,66033.13999999434,301,0.2591362126245847
20,event_guided,1821,2122,65884.3399999947,66244.33999999383,66064.33999999426,20,66059.53999999427,66069.13999999425,301,0.25249169435215946
21,event_guided,1848,2148,65916.73999999462,66275.53999999375,66096.1399999942,21,66091.9399999942,66100.33999999418,300,0.27
22,event_guided,1878,2178,65952.73999999453,66311.53999999366,66132.1399999941,22,66127.93999999411,66136.33999999409,300,0.2633333333333333
23,event_guided,1906,2207,65986.33999999445,66346.33999999358,66166.33999999402,23,66161.53999999403,66171.139999994,301,0.2857142857142857
24,event_guided,1938,2239,66024.73999999436,66384.73999999349,66204.73999999392,24,66198.73999999394,66210.73999999391,301,0.31893687707641194
25,event_guided,1972,2273,66065.53999999426,66425.53999999339,66245.53999999382,25,66240.73999999384,66250.33999999381,301,0.3023255813953488
26,event_guided,2005,2305,66105.13999999416,66463.9399999933,66284.53999999372,26,66280.33999999374,66288.73999999372,300,0.3
27,event_guided,2032,2333,66137.53999999409,66497.53999999321,66317.53999999365,27,66312.73999999366,66322.33999999364,301,0.2724252491694352
28,event_guided,2055,2355,66165.13999999402,66523.93999999315,66344.53999999358,28,66340.3399999936,66348.73999999357,300,0.29
29,event_guided,2085,2385,66201.13999999393,66559.93999999306,66380.53999999349,29,66375.13999999351,66385.93999999348,300,0.2633333333333333
30,event_guided,2109,2410,66229.93999999386,66589.93999999299,66409.93999999342,30,66406.33999999343,66413.53999999342,301,0.2591362126245847
31,event_guided,2136,2437,66262.33999999378,66622.33999999291,66442.33999999335,31,66436.33999999336,66448.33999999333,301,0.2292358803986711
32,event_guided,2190,2490,66327.13999999363,66685.93999999276,66506.5399999932,32,66502.3399999932,66510.73999999318,300,0.19333333333333333
33,event_guided,2240,2540,66387.13999999348,66745.93999999261,66566.53999999305,33,66562.33999999306,66570.73999999303,300,0.16666666666666666
34,event_guided,2295,2595,66453.13999999332,66811.93999999245,66632.53999999288,34,66629.53999999289,66635.53999999288,300,0.16333333333333333
35,event_guided,2348,2648,66516.73999999317,66875.5399999923,66696.13999999274,35,66693.13999999274,66699.13999999272,300,0.16333333333333333
36,event_guided,2390,2691,66567.13999999304,66927.13999999217,66747.1399999926,36,66742.33999999262,66751.9399999926,301,0.1760797342192691
37,event_guided,2428,2728,66612.73999999293,66971.53999999206,66792.1399999925,37,66785.53999999251,66798.73999999248,300,0.19666666666666666
38,event_guided,2484,2784,66679.93999999277,67038.7399999919,66859.33999999234,38,66855.13999999235,66863.53999999232,300,0.17666666666666667
39,event_guided,2528,2828,66732.73999999264,67091.53999999177,66912.13999999221,39,66907.93999999222,66916.3399999922,300,0.19666666666666666
40,event_guided,2562,2862,66773.53999999254,67132.33999999167,66952.93999999212,40,66947.53999999212,66958.3399999921,300,0.18
41,event_guided,2641,2942,66868.33999999231,67228.33999999144,67048.33999999188,41,67044.73999999189,67051.93999999187,301,0.12956810631229235
42,event_guided,2677,2978,66911.53999999221,67271.53999999134,67091.53999999177,42,67086.73999999178,67096.33999999176,301,0.18604651162790697
43,event_guided,2734,3035,66979.93999999204,67339.93999999117,67159.9399999916,43,67157.53999999161,67162.3399999916,301,0.1362126245847176
44,event_guided,2814,3114,67075.93999999181,67434.73999999094,67255.33999999138,44,67243.9399999914,67266.73999999135,300,0.11333333333333333
45,event_guided,3038,3339,67344.73999999116,67704.73999999028,67524.73999999072,45,67521.13999999073,67528.33999999071,301,0.0664451827242525
46,event_guided,3088,3389,67404.73999999101,67764.73999999014,67584.73999999058,46,67581.13999999058,67588.33999999057,301,0.12292358803986711
47,event_guided,3179,3479,67513.93999999075,67872.73999998988,67693.3399999903,47,67690.33999999032,67696.3399999903,300,0.18333333333333332
48,event_guided,3215,3516,67557.13999999064,67917.13999998977,67737.1399999902,48,67727.53999999023,67746.73999999018,301,0.1760797342192691
49,event_guided,3285,3586,67641.13999999044,68001.13999998957,67821.13999999,49,67815.13999999002,67827.13999998999,301,0.17940199335548174
50,event_guided,3312,3613,67673.53999999036,68033.53999998949,67853.53999998992,50,67849.93999998993,67857.13999998991,301,0.20930232558139536
51,event_guided,3352,3653,67721.53999999024,68081.53999998937,67901.5399999898,51,67899.13999998981,67903.9399999898,301,0.24916943521594684
52,event_guided,3370,3670,67743.13999999019,68101.93999998932,67922.53999998976,52,67918.33999998977,67926.73999998975,300,0.22
53,event_guided,3441,3742,67828.33999998998,68188.33999998911,68008.33999998955,53,68003.53999998956,68013.13999998954,301,0.2026578073089701
54,event_guided,3468,3768,67860.7399999899,68219.53999998904,68040.13999998948,54,68035.93999998948,68044.33999998946,300,0.19
55,event_guided,3500,3800,67899.13999998981,68257.93999998894,68078.53999998939,55,68070.7399999894,68086.33999998936,300,0.23
56,event_guided,3569,3870,67981.93999998961,68341.93999998874,68161.93999998918,56,68159.53999998918,68164.33999998917,301,0.22259136212624583
57,event_guided,3591,3891,68008.33999998955,68367.13999998868,68187.7399999891,57,68183.53999998912,68191.9399999891,300,0.23
58,event_guided,3627,3927,68051.53999998944,68410.33999998857,68230.939999989,58,68227.93999998902,68233.939999989,300,0.22666666666666666
59,event_guided,3648,3948,68076.73999998938,68435.53999998851,68256.13999998895,59,68251.93999998896,68260.33999998894,300,0.24
