Mode,DominantFreq_Hz,EnergyRatio,SignalCorrelation,EventCorrelation,EventEnergyRatio,ArtifactEnergyRatio,SpectralEntropy,Kurtosis,TemporalContinuity,PhysioKeepScore,Selected
1,8.470556346161359e-05,0.5481859785450709,0.7877455198164041,0.15519900097001388,0.14172688863177058,0.01890888716907666,0.3441985649827766,2.650017280821378,0.9999328726675456,0.3634105802894994,True
2,0.004319983736542293,0.08496634751752644,0.43257908578211307,0.27541825396602243,0.29225242164802834,0.054741934764463845,0.5347279717405098,12.696124931619618,0.9965269832786925,0.23915492373519415,True
3,0.023971674459636647,0.07122680902447545,0.37827410486326,0.6095415622915237,0.33224262673979377,0.053962666828646276,0.5553653140680047,4.874771595898053,0.9665537098477395,0.3781690045949549,True
4,0.03235752524233639,0.06767986047976747,0.3669771764629877,0.5130584777063043,0.2885708037897779,0.04519755212482004,0.5613960884558497,4.6339633563541,0.9335473626221938,0.3403067273461825,True
5,0.054465677305817535,0.029689365068234122,0.2618106473090817,0.6520844618022587,0.24184744433048,0.03957542703724722,0.6171643539161787,6.619717459933871,0.8538446001029117,0.30709893123723875,True
6,0.0791997018366087,0.014169530305820945,0.1892595228028213,0.4855203715671012,0.21867468858463127,0.03156496033701255,0.6463314650960555,5.7395383462393,0.7323253506896549,0.23136677570467207,True
