window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
1,fixed,0,300,63699.14,64057.93999999913,63878.539999999564,,,,300,0.056666666666666664
2,fixed,100,400,63819.13999999971,64177.93999999884,63998.53999999927,,,,300,0.056666666666666664
3,fixed,200,500,63939.13999999942,64297.93999999855,64118.53999999898,,,,300,0.016666666666666666
4,fixed,300,600,64059.139999999126,64417.939999998256,64238.53999999869,,,,300,0.016666666666666666
5,fixed,400,700,64179.139999998835,64537.939999997965,64358.5399999984,,,,300,0.016666666666666666
6,fixed,500,800,64299.139999998544,64657.939999997674,64478.53999999811,,,,300,0.04666666666666667
7,fixed,600,900,64419.13999999825,64777.93999999738,64598.53999999782,,,,300,0.07333333333333333
8,fixed,700,1000,64539.13999999796,64897.93999999709,64718.53999999753,,,,300,0.07333333333333333
9,fixed,800,1100,64659.13999999767,65017.9399999968,64838.539999997236,,,,300,0.043333333333333335
10,fixed,900,1200,64779.13999999738,65137.93999999651,64958.539999996945,,,,300,0.0
11,fixed,1000,1300,64899.13999999709,65257.93999999622,65078.539999996654,,,,300,0.07666666666666666
12,fixed,1100,1400,65019.1399999968,65377.93999999593,65198.53999999636,,,,300,0.07666666666666666
13,fixed,1200,1500,65139.13999999651,65497.93999999564,65318.53999999607,,,,300,0.14666666666666667
14,fixed,1300,1600,65259.139999996216,65617.93999999535,65438.53999999578,,,,300,0.10666666666666667
15,fixed,1400,1700,65379.139999995925,65737.93999999505,65558.5399999955,,,,300,0.16666666666666666
16,fixed,1500,1800,65499.139999995634,65857.93999999476,65678.5399999952,,,,300,0.18333333333333332
17,fixed,1600,1900,65619.13999999534,65977.93999999447,65798.53999999491,,,,300,0.23333333333333334
18,fixed,1700,2000,65739.13999999505,66097.93999999418,65918.53999999462,,,,300,0.25333333333333335
19,fixed,1800,2100,65859.13999999476,66217.93999999389,66038.53999999433,,,,300,0.26666666666666666
20,fixed,1900,2200,65979.13999999447,66337.9399999936,66158.53999999404,,,,300,0.26666666666666666
21,fixed,2000,2300,66099.13999999418,66457.93999999331,66278.53999999375,,,,300,0.30666666666666664
22,fixed,2100,2400,66219.13999999389,66577.93999999302,66398.53999999346,,,,300,0.26
23,fixed,2200,2500,66339.1399999936,66697.93999999273,66518.53999999317,,,,300,0.21
24,fixed,2300,2600,66459.1399999933,66817.93999999244,66638.53999999288,,,,300,0.16333333333333333
25,fixed,2400,2700,66579.13999999301,66937.93999999214,66758.53999999259,,,,300,0.16333333333333333
26,fixed,2500,2800,66699.13999999272,67057.93999999185,66878.5399999923,,,,300,0.18333333333333332
27,fixed,2600,2900,66819.13999999243,67177.93999999156,66998.539999992,,,,300,0.15666666666666668
28,fixed,2700,3000,66939.13999999214,67297.93999999127,67118.53999999171,,,,300,0.17
29,fixed,2800,3100,67059.13999999185,67417.93999999098,67238.53999999142,,,,300,0.11333333333333333
30,fixed,2900,3200,67179.13999999156,67537.93999999069,67358.53999999113,,,,300,0.09
31,fixed,3000,3300,67299.13999999127,67657.9399999904,67478.53999999084,,,,300,0.04666666666666667
32,fixed,3100,3400,67419.13999999098,67777.9399999901,67598.53999999055,,,,300,0.12333333333333334
33,fixed,3200,3500,67539.13999999069,67897.93999998982,67718.53999999026,,,,300,0.16
34,fixed,3300,3600,67659.1399999904,68017.93999998952,67838.53999998997,,,,300,0.21
35,fixed,3400,3700,67779.1399999901,68137.93999998923,67958.53999998968,,,,300,0.20666666666666667
36,fixed,3500,3800,67899.13999998981,68257.93999998894,68078.53999998939,,,,300,0.23
37,fixed,3600,3900,68019.13999998952,68377.93999998865,68198.5399999891,,,,300,0.21333333333333335
38,fixed,3700,4000,68139.13999998923,68497.93999998836,68318.5399999888,,,,300,0.23666666666666666
39,fixed,3800,4100,68259.13999998894,68617.93999998807,68438.53999998851,,,,300,0.24
40,fixed,3900,4200,68379.13999998865,68737.93999998778,68558.53999998822,,,,300,0.26
41,fixed,4000,4300,68499.13999998836,68857.93999998749,68678.53999998793,,,,300,0.19333333333333333
42,fixed,4100,4400,68619.13999998807,68977.9399999872,68798.53999998764,,,,300,0.12666666666666668
43,fixed,4200,4500,68739.13999998778,69097.9399999869,68918.53999998735,,,,300,0.07666666666666666
44,fixed,4300,4600,68859.13999998748,69217.93999998661,69038.53999998706,,,,300,0.07
45,fixed,4400,4700,68979.1399999872,69337.93999998632,69158.53999998677,,,,300,0.09666666666666666
46,fixed,4500,4800,69099.1399999869,69457.93999998603,69278.53999998647,,,,300,0.10333333333333333
47,fixed,4600,4900,69219.13999998661,69577.93999998574,69398.53999998618,,,,300,0.08
48,fixed,4700,5000,69339.13999998632,69697.93999998545,69518.5399999859,,,,300,0.08333333333333333
49,fixed,4800,5100,69459.13999998603,69817.93999998516,69638.5399999856,,,,300,0.05
50,fixed,4900,5200,69579.13999998574,69937.93999998487,69758.53999998531,,,,300,0.07333333333333333
51,fixed,5000,5300,69699.13999998545,70057.93999998458,69878.53999998502,,,,300,0.06666666666666667
52,fixed,5100,5400,69819.13999998516,70177.93999998429,69998.53999998473,,,,300,0.13
53,fixed,5200,5500,69939.13999998487,70297.939999984,70118.53999998444,,,,300,0.14333333333333334
54,fixed,5300,5600,70059.13999998457,70417.9399999837,70238.53999998415,,,,300,0.1
55,fixed,5400,5700,70179.13999998428,70537.93999998341,70358.53999998386,,,,300,0.12
56,fixed,5500,5800,70299.13999998399,70657.93999998312,70478.53999998356,,,,300,0.12666666666666668
57,fixed,5600,5900,70419.1399999837,70777.93999998283,70598.53999998327,,,,300,0.16333333333333333
58,fixed,5700,6000,70539.13999998341,70897.93999998254,70718.53999998298,,,,300,0.10666666666666667
59,fixed,5800,6100,70659.13999998312,71017.93999998225,70838.53999998269,,,,300,0.07666666666666666
60,fixed,5900,6200,70779.13999998283,71137.93999998196,70958.5399999824,,,,300,0.09666666666666666
61,fixed,6000,6300,70899.13999998254,71257.93999998167,71078.53999998211,,,,300,0.09666666666666666
62,fixed,6100,6400,71019.13999998225,71377.93999998138,71198.53999998182,,,,300,0.08333333333333333
63,fixed,6200,6500,71139.13999998196,71497.93999998108,71318.53999998153,,,,300,0.06666666666666667
64,fixed,6300,6600,71259.13999998166,71617.9399999808,71438.53999998124,,,,300,0.10666666666666667
65,fixed,6400,6700,71379.13999998137,71737.9399999805,71558.53999998095,,,,300,0.12666666666666668
