Feature,MethodA,MethodB,N_A,N_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,MeanDiff_A_minus_B,CohenD,CliffsDelta,MannWhitney_p,TTest_p,FDR_q,AbsCliffsDelta,AbsCohenD
VMD_Mode3_RQA_RR,event_guided,fixed,164,96,0.04717048363503273,0.047107106066333226,0.04723037873886428,0.04723037873886428,0.00036362262972572385,0.00033632052863761175,6.337756869950056e-05,0.17912645956156187,0.19461382113821138,0.007661339534155549,0.15629520682237855,0.6097239043120724,0.19461382113821138,0.17912645956156187
Pressure_Clean_PFD,event_guided,fixed,164,96,1.0200706830696364,1.021034600839786,1.0194014300461933,1.0211395564929175,0.003013941392055097,0.003323988744042354,-0.0009639177701494805,-0.30779588148249326,-0.17041412601626016,0.02191125943641046,0.020648814580263068,0.6097239043120724,0.17041412601626016,0.30779588148249326
VMD_Mode4_PS_StepStd,event_guided,fixed,164,96,0.19422359350770313,0.21851384212460956,0.18038632675602645,0.19565024488915636,0.07381437556917406,0.09405344412734698,-0.02429024861690643,-0.29676202610172936,-0.15313770325203252,0.039474438333631935,0.031497945243849766,0.6097239043120724,0.15313770325203252,0.29676202610172936
VMD_Mode4_PS_MeanStep,event_guided,fixed,164,96,0.40094393992828015,0.41846171531260273,0.39192401263263377,0.40725413754029904,0.05799423331987164,0.06435602493813883,-0.017517775384322587,-0.2899587023881647,-0.14792936991869918,0.046685483202977975,0.029371532933239786,0.6097239043120724,0.14792936991869918,0.2899587023881647
VMD_Mode4_PS_Eig1,event_guided,fixed,164,96,1.803561533992199,2.022252968107225,1.624933859561147,1.72459690231537,0.705132100930828,0.9143098891774627,-0.2186914341150259,-0.27730371212645905,-0.14665904471544716,0.04860348961795296,0.04520900939190082,0.6097239043120724,0.14665904471544716,0.27730371212645905
VMD_Mode4_PS_TrajectoryLength,event_guided,fixed,164,96,114.92942755318614,120.34663405035532,112.45706349959853,117.29135243990015,17.38083929782389,18.297566368511678,-5.417206497169175,-0.3056439873654053,-0.14589684959349594,0.049785741706924645,0.01997366049592019,0.6097239043120724,0.14589684959349594,0.3056439873654053
VMD_Mode4_SampEn,event_guided,fixed,164,96,0.5673158352754886,0.5488997075634356,0.579307375659126,0.5693096098932553,0.056626161528997694,0.07376306781081592,0.01841612771205292,0.29012421597592336,0.14221290650406504,0.05584508409752847,0.03646833146222524,0.6097239043120724,0.14221290650406504,0.29012421597592336
VMD_Mode4_PS_StateSpread,event_guided,fixed,164,96,1.4951626415806414,1.5524331907191196,1.4581379382837674,1.4858723655187238,0.1986622545732518,0.22664077836599678,-0.05727054913847818,-0.2734987131114127,-0.14170477642276422,0.05672717805348388,0.04121077563224724,0.6097239043120724,0.14170477642276422,0.2734987131114127
VMD_Mode4_PS_Eig2,event_guided,fixed,164,96,1.0101691071529555,1.1431889514381455,0.9220696275561274,0.9605533753205706,0.38149035707725376,0.5961320233389978,-0.13301984428518998,-0.28181094852464145,-0.13814786585365854,0.06323176858672225,0.05154304318650629,0.6097239043120724,0.13814786585365854,0.28181094852464145
Pressure_Clean_HFD,event_guided,fixed,164,96,1.3324628302050092,1.3568502240997482,1.3310750080847962,1.3447058954959608,0.07164227593320653,0.08621145738018562,-0.024387393894738985,-0.31538068662917573,-0.13509908536585366,0.06928680730819005,0.02049518129500183,0.6097239043120724,0.13509908536585366,0.31538068662917573
VMD_Mode4_RQA_RR,event_guided,fixed,164,96,0.047986402555655186,0.0480118778104335,0.04796232218377547,0.047957801006581494,0.00024048689170249137,0.00019784871291064657,-2.5475254778313527e-05,-0.11285941356126303,0.12442835365853659,0.0797205387954127,0.35653579350502773,0.6377643103633016,0.12442835365853659,0.11285941356126303
VMD_Reconstructed_PFD,event_guided,fixed,164,96,1.010315748331715,1.010531883693105,1.0102815605387572,1.0105462923882267,0.0011397807125403292,0.0012286357301340939,-0.0002161353613900907,-0.18421439275495194,-0.12436483739837398,0.09424592310279005,0.16151313521419883,0.6911367694204604,0.12436483739837398,0.18421439275495194
