Time,PH,Temperature,Pressure_Raw,Pressure_RangeFixed,Pressure_Preclean,Pressure_Clean,Baseline,Residual,LocalNoiseSigma,RangeAbnormalMask,ArtifactMask,PhysioEventMask,QualityFlag
1831593.0,5.261,36.761,110.383,110.383,110.383,110.44757142856459,110.992,-0.544428571435418,0.38474684055988306,False,False,False,good
1831594.2,5.319,36.761,110.88579999999213,110.88579999999213,110.88579999999213,110.7571142857173,111.00939999999933,-0.2522857142820385,0.3975367900282893,False,False,False,good
1831595.4,5.319,36.76539999999898,111.10459999998054,111.10459999998054,111.10459999998054,111.10322857141696,111.02539999999898,0.0778285714179816,0.3906176370379358,False,False,False,good
1831596.5999999999,5.319,36.77859999999846,111.3553999999708,111.3553999999708,111.3553999999708,111.42414285708773,111.03859999999847,0.3855428570892627,0.37992440059771965,False,False,False,good
1831597.7999999998,5.319,36.783,111.97019999987631,111.97019999987631,111.97019999987631,111.9980228570456,111.0605999999959,0.9374228570496967,0.36210233986540924,False,False,False,good
1831598.9999999998,5.3779999999862635,36.80599999999464,112.47899999991246,112.47899999991246,112.47899999991246,112.31386285704144,111.10199999999139,1.2118628570500505,0.3501510756068726,False,False,False,good
1831600.1999999997,5.319,36.77860000000615,112.08719999998574,112.08719999998574,112.08719999998574,112.2267000000233,111.06060000000615,1.1661000000171526,0.35518318687285594,False,False,False,good
1831601.3999999997,5.342599999980768,36.77899999998533,111.92680000016396,111.92680000016396,111.92680000016396,111.84634000010098,111.03420000000717,0.8121400000938053,0.3476350199738809,False,False,False,good
1831602.5999999996,5.36030000001099,36.79250000000838,111.50230000007618,111.50230000007618,111.50230000007618,111.54214000012189,111.0166500000027,0.5254900001191913,0.3452762178149306,False,False,False,good
1831603.7999999996,5.324900000012363,36.76550000000943,111.2569000000857,111.2569000000857,111.2569000000857,111.27860285719649,111.00795000000304,0.2706528571934541,0.34810678040204623,False,False,False,good
1831604.9999999995,5.261000000027009,36.761,111.16900000002188,111.16900000002188,111.16900000002188,111.14077428576203,110.99200000000675,0.1487742857552803,0.34386093652439337,False,False,False,good
1831606.1999999995,5.295799999985145,36.79459999998566,110.96380000008759,110.96380000008759,110.96380000008759,110.95708857153394,110.98060000000487,-0.023511428470925466,0.3419738947981851,False,False,False,good
1831607.3999999994,5.29580000003241,36.794600000031295,110.69580000018328,110.69580000018328,110.69580000018328,110.69182285726403,110.96540000001062,-0.2735771427465892,0.347006006054771,False,False,False,good
1831608.5999999994,5.295799999964889,36.78799999997276,110.4978000000012,110.4978000000012,110.4978000000012,110.53222285718809,110.92760000002663,-0.39537714283854086,0.32813558884394683,False,False,False,good
1831609.7999999993,5.319,36.796800000007494,110.54899999995763,110.54899999995763,110.54899999995763,110.54174857139878,110.89240000001433,-0.3506514286155493,0.3033943750947962,False,False,False,good
1831610.9999999993,5.319,36.78300000000803,110.62699999995459,110.62699999995459,110.62699999995459,110.58625142843454,110.86600000001536,-0.279748571580825,0.2945881803793284,False,False,False,good
1831612.1999999993,5.261,36.76999999996647,110.59399999974667,110.59399999974667,110.59399999974667,110.66551142849451,110.85760000000522,-0.19208857151070902,0.24950885028134723,False,False,False,good
1831613.3999999992,5.261,36.78360000004433,110.78760000015515,110.78760000015515,110.78760000015515,110.7082714285493,110.8470000000099,-0.1387285714606037,0.24950885028134723,False,False,False,good
1831614.5999999992,5.261,36.75,110.71109999994259,110.71109999994259,110.71109999994259,110.73252857148717,110.83575000000523,-0.10322142851806859,0.2504523711424376,False,False,False,good
1831615.799999999,5.261,36.75,110.79329999993939,110.79329999993939,110.79329999993939,110.87407714272437,110.82825000000553,0.045827142718849245,0.25233941286718137,False,False,False,good
1831616.999999999,5.318999999945984,36.75,111.21299999962187,111.21299999962187,111.21299999962187,111.0689399995451,110.81700000000932,0.2519399995357787,0.2495088502842763,False,False,False,good
1831618.199999999,5.272599999943282,36.75439999997849,111.20659999930766,111.20659999930766,111.20659999930766,111.38986571387798,110.80110000002885,0.5887657138491278,0.21805815479597146,False,False,False,good
1831619.399999999,5.319,36.76980000000563,111.6912000002095,111.6912000002095,111.6912000002095,111.52517142852199,110.77160000001511,0.7535714285068735,0.2723630222931805,False,False,False,good
1831620.599999999,5.319,36.763200000005895,111.44580000021902,111.44580000021902,111.44580000021902,111.48102857175873,110.7539000000158,0.7271285717429237,0.2591537302199742,False,False,False,good
1831621.7999999989,5.366199999934063,36.761,111.1864000002481,111.1864000002481,111.1864000002481,111.30181428587144,110.77159999996704,0.5302142859044068,0.2404929842826939,False,False,False,good
1831622.9999999988,5.319000000068685,36.78299999997439,111.21799999991153,111.21799999991153,111.21799999991153,110.99295714285105,110.80699999996565,0.18595714288539966,0.2547506328295307,False,False,False,good
