Mode,DominantFreq_Hz,EnergyRatio,SignalCorrelation,EventCorrelation,EventEnergyRatio,ArtifactEnergyRatio,SpectralEntropy,Kurtosis,TemporalContinuity,PhysioKeepScore,Selected
1,8.005123279209135e-05,0.845221818115979,0.9326089394753657,-0.46396450159118785,0.11177441973928401,0.048679935364474174,0.15064764456193766,1.2468120606541082,0.9999444295685099,0.3617456091270208,True
2,0.018171629843804736,0.03812627696127831,0.2785743168460612,0.635732807049504,0.29866054335711506,0.06849294206200515,0.5879998399221751,6.835777844404159,0.982518424693736,0.3335392536838671,True
3,0.031219980788915625,0.022985749139568384,0.22807553206800754,0.6497771148092658,0.21912917402820414,0.03775962134304169,0.6075163141828441,5.819839667460595,0.9388362155022189,0.31624587918259234,True
4,0.05515529939375094,0.01488495443726105,0.18173578565870735,0.5497921304291207,0.16233485588239174,0.0405422922671103,0.6435465571920033,6.578180966083581,0.8335401857454231,0.24147499827950697,True
5,0.10342619276738202,0.006994097225023808,0.13401625400065204,0.3637667922105472,0.1486500253403737,0.039096367418371705,0.680080694293568,10.965807826050014,0.6510242167250412,0.11170272333668389,False
6,0.3866474543858012,0.00012475614425549455,0.026564453149654964,0.07958825829445518,0.3352892082214476,0.02277377963985898,0.7161670802054649,12.66592451816916,0.20365706830572972,-0.030446840118626764,False
