window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
66,event_guided,6118,6418,1838934.599999715,1839293.3999997012,1839113.999999708,66,1839091.799999709,1839136.1999997073,300,0.33666666666666667
67,event_guided,6182,6482,1839011.3999997121,1839370.1999996982,1839190.799999705,67,1839179.3999997056,1839202.1999997047,300,0.34
68,event_guided,6247,6547,1839089.399999709,1839448.1999996952,1839268.7999997023,68,1839242.9999997031,1839294.5999997011,300,0.4
69,event_guided,6351,6651,1839214.1999997043,1839572.9999996903,1839393.5999996974,69,1839383.3999996977,1839403.799999697,300,0.21666666666666667
70,event_guided,6504,6805,1839397.7999996971,1839757.7999996832,1839577.7999996901,70,1839570.5999996904,1839584.9999996899,301,0.132890365448505
71,event_guided,6529,6829,1839427.799999696,1839786.599999682,1839607.1999996891,71,1839604.1999996891,1839610.199999689,300,0.12
72,event_guided,6546,6846,1839448.1999996952,1839806.9999996813,1839627.599999688,72,1839623.3999996884,1839631.799999688,300,0.14
73,event_guided,6594,6895,1839505.799999693,1839865.799999679,1839685.799999686,73,1839682.199999686,1839689.3999996858,301,0.13953488372093023
74,event_guided,6681,6981,1839610.199999689,1839968.999999675,1839789.599999682,74,1839785.399999682,1839793.7999996818,300,0.16
75,event_guided,6785,7086,1839734.999999684,1840094.99999967,1839914.999999677,75,1839911.3999996772,1839918.599999677,301,0.16279069767441862
76,event_guided,6828,7128,1839786.599999682,1840145.3999996681,1839965.999999675,76,1839949.7999996757,1839982.1999996745,300,0.16
77,event_guided,6931,7231,1839910.1999996773,1840268.9999996633,1840089.5999996704,77,1840086.5999996704,1840092.5999996702,300,0.13666666666666666
78,event_guided,7525,7825,1840622.9999996496,1840981.7999996357,1840802.3999996427,78,1840799.3999996427,1840805.3999996425,300,0.04
79,event_guided,7536,7836,1840636.199999649,1840994.9999996352,1840815.599999642,79,1840812.5999996422,1840818.599999642,300,0.04
80,event_guided,8528,8829,1841826.599999603,1842186.599999589,1842006.599999596,80,1842002.999999596,1842010.1999995958,301,0.023255813953488372
81,event_guided,9291,9591,1842742.1999995674,1843100.9999995534,1842921.5999995605,81,1842918.5999995605,1842924.5999995603,300,0.02
82,event_guided,10209,10410,1843843.7999995246,1844083.7999995153,1844023.7999995176,82,1844018.9999995178,1844028.5999995174,201,0.10945273631840796
83,event_guided,10250,10410,1843892.9999995227,1844083.7999995153,1844072.9999995157,83,1844065.799999516,1844080.1999995154,160,0.1375
