Feature,ClassA,ClassB,N_A,N_B,Mean_A,Mean_B,Median_A,Median_B,MannWhitney_p,CohenD,CliffsDelta,FDR_q,AbsCliffsDelta,AbsCohenD
VMD_Mode4_PS_StateSpread__mean,0,1,7,8,1.8170426810735767,2.302204497523539,1.7464735401158578,2.1920075265177683,0.009324009324009324,-1.3410346766713928,-0.7857142857142857,0.22999222999223,0.7857142857142857,1.3410346766713928
VMD_Mode3_PS_StateSpread__mean,0,1,7,8,1.845307604837137,2.3153366031822626,1.896216784565188,2.258098145734058,0.009324009324009324,-1.1533492009181912,-0.7857142857142857,0.22999222999223,0.7857142857142857,1.1533492009181912
VMD_Mode4_Diff_MAD__median,0,1,7,8,0.07136217173542177,0.03767462532626471,0.0654311201245779,0.0318108955229857,0.013986013986013986,1.7220025594741029,0.75,0.22999222999223,0.75,1.7220025594741029
VMD_Reconstructed_KFD__median,0,1,7,8,1.8106514691903801,1.6725960822121706,1.8179310952907448,1.6405245295807345,0.013986013986013986,1.7184657255066103,0.75,0.22999222999223,0.75,1.7184657255066103
Pressure_Clean_Diff_MAD__median,0,1,7,8,0.1772794313532025,0.10795164251302139,0.1700604044378405,0.10408778727798085,0.013986013986013986,1.637109456401776,0.75,0.22999222999223,0.75,1.637109456401776
Pressure_Clean_Kurtosis__mean,0,1,7,8,6.10290973580752,8.99053554680787,5.811095246879254,8.76959966322298,0.013986013986013986,-1.6196246679229986,-0.75,0.22999222999223,0.75,1.6196246679229986
VMD_Mode3_PS_LogVolume__std,0,1,7,8,1.6701630410501125,2.8206810776117353,1.7096187945499672,2.805536185658873,0.013986013986013986,-1.5299173696417518,-0.75,0.22999222999223,0.75,1.5299173696417518
VMD_Reconstructed_PS_Eig1__median,0,1,7,8,2.9817755531343813,5.002797421735227,3.069291649397898,5.275981616151547,0.013986013986013986,-1.5044178910747508,-0.75,0.22999222999223,0.75,1.5044178910747508
VMD_Mode4_PS_LogVolume__std,0,1,7,8,1.6643344800053168,2.7698498607706137,1.6742407171720035,2.6206925257391487,0.013986013986013986,-1.492769321968639,-0.75,0.22999222999223,0.75,1.492769321968639
Pressure_Clean_PS_Eig1__median,0,1,7,8,3.24855500572565,5.731169712379398,3.4868990549259484,5.312582388365062,0.013986013986013986,-1.4164020364006806,-0.75,0.22999222999223,0.75,1.4164020364006806
VMD_Mode4_Kurtosis__mean,0,1,7,8,3.8153595691859983,4.839365688998333,3.823686858423409,4.7510182588645655,0.013986013986013986,-1.412374362444813,-0.75,0.22999222999223,0.75,1.412374362444813
VMD_Reconstructed_EmbeddingDim__mean,0,1,7,8,3.6587325520281313,3.8982318444352124,3.627906976744186,3.9759103641456583,0.013986013986013986,-1.2683594550786652,-0.75,0.22999222999223,0.75,1.2683594550786652
VMD_Mode4_PS_LogVolume__mean,0,1,7,8,-0.9623480382742887,0.25016793381799307,-1.0628575442606103,0.03874928644526435,0.013986013986013986,-1.2462807244251777,-0.75,0.22999222999223,0.75,1.2462807244251777
VMD_Reconstructed_PS_StateSpread__mean,0,1,7,8,2.6188531610882544,3.39791526650459,2.631004730334482,3.1547804915347886,0.013986013986013986,-1.1078933116596497,-0.75,0.22999222999223,0.75,1.1078933116596497
VMD_Mode4_PS_StateSpread__std,0,1,7,8,0.4262830554632609,1.5057600764364798,0.4628322200698017,0.9026477604244747,0.013986013986013986,-0.9674973055757297,-0.75,0.22999222999223,0.75,0.9674973055757297
VMD_Mode3_PS_StateSpread__std,0,1,7,8,0.43182911634442706,1.6293324278054695,0.3892564581227803,0.9750398169947868,0.013986013986013986,-0.962289631087494,-0.75,0.22999222999223,0.75,0.962289631087494
VMD_Mode3_PS_TrajectoryLength__std,0,1,7,8,28.962913530716925,109.37753869236997,28.19902645909289,67.63441569417557,0.013986013986013986,-0.9501154897998081,-0.75,0.22999222999223,0.75,0.9501154897998081
VMD_Mode3_PS_Eig2__mean,0,1,7,8,2.084613764085683,9.15089005889325,2.181694045164768,4.551865846256053,0.013986013986013986,-0.9461888598400843,-0.75,0.22999222999223,0.75,0.9461888598400843
VMD_Mode3_PS_StepStd__std,0,1,7,8,0.16918528501531163,0.7564734375696146,0.1657250388506887,0.4302736093571638,0.013986013986013986,-0.8405507996657132,-0.75,0.22999222999223,0.75,0.8405507996657132
VMD_Mode3_PS_Eig1__mean,0,1,7,8,3.3262142242375523,26.68067995443046,3.5652149708517444,7.694493175311273,0.013986013986013986,-0.6624260032839328,-0.75,0.22999222999223,0.75,0.6624260032839328
Pressure_Clean_PFD__median,0,1,7,8,1.021181847816176,1.0238561140273947,1.0207060202130804,1.0231898803481965,0.020411608113012753,-1.5335333233759398,-0.7321428571428571,0.23353057199211044,0.7321428571428571,1.5335333233759398
VMD_Mode4_Skewness__iqr,0,1,7,8,0.06602161031966372,0.10632260654626798,0.0675499960012595,0.11227321958660805,0.020512820512820513,-1.6637600056602702,-0.7142857142857143,0.23353057199211044,0.7142857142857143,1.6637600056602702
VMD_Reconstructed_Diff_MAD__median,0,1,7,8,0.10180759331875976,0.05688776015556088,0.1011679327922133,0.04383821570251375,0.020512820512820513,1.5706697620857657,0.7142857142857143,0.23353057199211044,0.7142857142857143,1.5706697620857657
VMD_Reconstructed_Kurtosis__median,0,1,7,8,4.293322528856494,6.009643795264244,4.382759595100273,6.249420899761603,0.020512820512820513,-1.5510025032619814,-0.7142857142857143,0.23353057199211044,0.7142857142857143,1.5510025032619814
