Time,PH,Temperature,Pressure_Raw,Pressure_RangeFixed,Pressure_Preclean,Pressure_Clean,Baseline,Residual,LocalNoiseSigma,RangeAbnormalMask,ArtifactMask,PhysioEventMask,QualityFlag
39809.23,8.882,36.549,101.123,101.123,101.123,101.23736181758694,101.102,0.13536181758694,0.301926675970703,False,False,False,good
39810.43,8.267982456140526,36.43521929824592,101.81910526315801,101.81910526315801,101.81910526315801,101.63786897679056,101.07044736842114,0.5674216083694148,0.2726646546823696,False,False,False,good
39811.63,8.333,36.54784210526316,101.7719824561404,101.7719824561404,101.7719824561404,101.62952040972108,101.09881578947369,0.5307046202473913,0.27512461404585825,False,False,False,good
39812.829999999994,8.444608695646815,36.521182608696414,100.84113043478548,100.84113043478548,100.84113043478548,100.97541508989976,101.06412173913067,-0.08870664923091454,0.2760550604393199,False,False,False,good
39814.02999999999,9.088,36.43463157894724,100.54810526315647,100.54810526315647,100.54810526315647,100.59527386727639,101.04236842105246,-0.44709455377606844,0.2611971057989831,False,False,False,good
39815.22999999999,9.088,36.454,100.8478086956496,100.8478086956496,100.8478086956496,100.80194617848755,101.06096521739155,-0.25901903890400035,0.2848749293701954,False,False,False,good
39816.429999999986,9.088,36.45052631578961,101.14484210526152,101.14484210526152,101.14484210526152,101.1459378097378,101.03411842105271,0.11181938868509178,0.2972228658234993,False,False,False,good
39817.62999999998,9.088,36.478286956520286,101.37886956521223,101.37886956521223,101.37886956521223,101.3975623275571,101.031704347826,0.36585797973110346,0.29118785881187004,False,False,False,good
39818.82999999998,9.088,36.516964912282106,101.47677192983127,101.47677192983127,101.47677192983127,101.3861945842902,101.0487368421047,0.3374577421854923,0.3179095147503738,False,False,False,good
39820.02999999998,9.028434782611372,36.512521739128346,101.14734782609081,101.14734782609081,101.14734782609081,101.22868012422637,101.0546521739137,0.17402795031267715,0.35085757673342644,False,False,False,good
39821.229999999974,8.951,36.56142105263213,101.15613157894171,101.15613157894171,101.15613157894171,101.18165696632549,101.03286403508787,0.14879293123762238,0.37833715204930973,False,False,False,good
39822.42999999997,9.024307017540469,36.498166666669015,101.31978070175278,101.31978070175278,101.31978070175278,101.25838350005404,101.02602192982472,0.23236157022931536,0.3776934243671472,False,False,False,good
