EventID,StartTime,EndTime,Duration_s,ReferenceSignal,TargetSignal,Reference_PeakAmplitude,Target_PeakAmplitude,PeakPreservationRatio,Reference_Area,Target_Area,AreaPreservationRatio,ShapeCorrelation,Shape_NRMSE,ArtifactRatioInEvent,RangeAbnormalRatioInEvent
43,55268.82999996251,55283.229999962474,14.399999999965075,Pressure_Preclean,Pressure_Clean,6.602000011256749,6.602000011256749,0.9999999998485307,66.49368156901879,66.49368156901879,0.9999999999849609,1.0,0.0,0.0,0.0
44,55403.22999996218,55409.22999996217,5.999999999985448,Pressure_Preclean,Pressure_Clean,4.69821049884176,4.69821049884176,0.999999999787153,20.738635786785473,20.73982539956758,1.0000573621039628,0.9999996114742189,0.0002954347330687322,0.0,0.0
45,55541.22999996185,55547.22999996183,5.999999999985448,Pressure_Preclean,Pressure_Clean,2.8087801693169183,2.8087801693169183,0.9999999996439736,10.675504474727335,10.700234215174403,1.0023164937547724,0.9999428317364419,0.0046972078161930915,0.0,0.0
46,55744.029999961356,55756.02999996133,11.999999999970896,Pressure_Preclean,Pressure_Clean,3.2814736909941615,3.2814736909941615,0.9999999996952589,24.474310666526453,24.48243840931,1.0003320927765427,0.9999949992935276,0.0011174751630584996,0.0,0.0
47,55951.62999996085,55962.42999996083,10.799999999973807,Pressure_Preclean,Pressure_Clean,3.057587715209479,3.057587715209479,0.9999999996729447,23.466777718551565,23.466777718551565,0.9999999999573865,1.0,0.0,0.0,0.0
48,56045.229999960626,56057.2299999606,11.999999999970896,Pressure_Preclean,Pressure_Clean,3.598789493998723,3.598789493998723,0.9999999997221287,32.9676047837064,32.96790653318267,1.0000091528783557,0.9999999876704522,6.337294808785601e-05,0.0,0.0
49,56125.62999996043,56132.82999996041,7.199999999982538,Pressure_Preclean,Pressure_Clean,3.8901842239610573,3.8901842239610573,0.9999999997429427,21.67534485546569,21.67534485546569,0.9999999999538647,1.0,0.0,0.0,0.0
50,56231.229999960175,56236.02999996016,4.7999999999883585,Pressure_Preclean,Pressure_Clean,1.859820961342237,1.859820961342237,0.9999999994623138,8.677479771637366,8.677479771637366,0.9999999998847592,0.9999999999999999,0.0,0.0,0.0
51,56300.829999960006,56309.229999959985,8.399999999979627,Pressure_Preclean,Pressure_Clean,2.274747822155504,2.274747822155504,0.9999999995603908,16.504620018464195,16.504620018464195,0.9999999999394109,0.9999999999999998,0.0,0.0,0.0
52,56525.22999995946,56536.029999959435,10.799999999973807,Pressure_Preclean,Pressure_Clean,2.040421047437931,2.040421047437931,0.999999999509905,15.398559989640958,15.398559989640958,0.9999999999350588,1.0,0.0,0.0,0.0
53,56624.82999995922,56639.229999959185,14.399999999965075,Pressure_Preclean,Pressure_Clean,4.011869547156124,4.011869547156124,0.9999999997507396,31.02894278958027,31.07370708437139,1.0014426625519677,0.9999639175868834,0.0031194154512107952,0.0,0.0
54,56790.42999995882,56812.029999958766,21.599999999947613,Pressure_Preclean,Pressure_Clean,0.5738163262964093,0.5738163262964093,0.9999999982572821,10.622995456218431,10.622995456218431,0.9999999999058646,1.0,0.0,0.0,0.0
55,57018.429999958265,57022.02999995826,3.599999999991269,Pressure_Preclean,Pressure_Clean,2.064495659904793,2.064495659904793,0.9999999995156201,6.822772806755964,6.822772806755964,0.999999999853432,1.0,0.0,0.0,0.0
56,57046.0299999582,57050.82999995819,4.7999999999883585,Pressure_Preclean,Pressure_Clean,2.170678285297498,2.170678285297498,0.9999999995393145,6.5046118361671645,6.5046118361671645,0.9999999998462629,1.0,0.0,0.0,0.0
57,57137.22999995798,57143.22999995796,5.999999999985448,Pressure_Preclean,Pressure_Clean,0.6903859755663859,0.6903859755663859,0.999999998551535,3.3466249005831545,3.356615438201523,1.0029852573599278,0.9986604654917794,0.026398656291835163,0.0,0.0
58,57149.22999995795,57158.829999957925,9.599999999976717,Pressure_Preclean,Pressure_Clean,2.6337105245815025,2.6337105245815025,0.9999999996203075,19.609702150741864,19.609702150741864,0.9999999999490048,1.0,0.0,0.0,0.0
59,57478.02999995715,57488.829999957125,10.799999999973807,Pressure_Preclean,Pressure_Clean,1.7539999952630865,1.7539999952630865,0.9999999994298745,10.780555380341948,10.855286354706955,1.0069320151626273,0.9998399965342011,0.00820265515149659,0.0,0.0
60,57557.22999995696,57572.82999995692,15.599999999962165,Pressure_Preclean,Pressure_Clean,5.719000000000008,5.719000000000008,0.9999999998251442,58.50138138841388,58.50127419334451,0.9999981676318264,0.999999999590466,1.0555710669296597e-05,0.0,0.0
61,57595.629999956866,57611.22999995683,15.599999999962165,Pressure_Preclean,Pressure_Clean,7.860347837720184,7.860347837720184,0.9999999998727792,85.9945813120628,85.9945813120628,0.9999999999883713,0.9999999999999998,0.0,0.0,0.0
62,57649.629999956735,57660.42999995671,10.799999999973807,Pressure_Preclean,Pressure_Clean,7.749245614224904,7.749245614224904,0.9999999998709552,51.08759277431461,51.08759277431461,0.9999999999804259,1.0,0.0,0.0,0.0
63,57749.22999995649,57763.62999995646,14.399999999965075,Pressure_Preclean,Pressure_Clean,3.5790000000000077,3.5790000000000077,0.9999999997205923,34.711326605739934,34.711326605739934,0.999999999971191,1.0,0.0,0.0,0.0
64,57913.629999956094,57929.22999995606,15.599999999962165,Pressure_Preclean,Pressure_Clean,9.512240174672641,9.512240174672641,0.9999999998948723,60.07961834200698,60.07961834200698,0.9999999999833554,1.0,0.0,0.0,0.0
65,58009.62999995586,58028.829999955815,19.199999999953434,Pressure_Preclean,Pressure_Clean,4.9285526229385965,4.9285526229385965,0.9999999997971006,55.69371422596541,55.891508014652246,1.0035514562178558,0.9995901705989436,0.009433912481552224,0.0,0.0
66,58064.82999995573,58096.02999995565,31.19999999992433,Pressure_Preclean,Pressure_Clean,7.381973918781071,7.381973918781071,0.9999999998645349,104.05067936742648,104.02400099991732,0.9997436021689518,0.9999735075270896,0.001967197547605928,0.0,0.0
67,58103.229999955634,58108.02999995562,4.7999999999883585,Pressure_Preclean,Pressure_Clean,6.1155087717352075,6.1155087717352075,0.9999999998364812,25.07638943839071,25.07638943839071,0.9999999999601219,1.0,0.0,0.0,0.0
68,58189.629999955425,58206.429999955384,16.799999999959255,Pressure_Preclean,Pressure_Clean,8.43265213594563,8.43265213594563,0.9999999998814133,99.9953645410698,99.9953645410698,0.9999999999899996,0.9999999999999998,0.0,0.0,0.0
69,58211.22999995537,58218.429999955355,7.199999999982538,Pressure_Preclean,Pressure_Clean,6.566947382518066,6.566947382518066,0.9999999998477223,35.8439347457471,35.8439347457471,0.9999999999721014,1.0,0.0,0.0,0.0
70,58373.22999995498,58385.22999995495,11.999999999970896,Pressure_Preclean,Pressure_Clean,8.369894717565387,8.369894717565387,0.9999999998805241,70.38879118767376,70.38879118767376,0.9999999999857931,1.0,0.0,0.0,0.0
71,58414.02999995488,58422.42999995486,8.399999999979627,Pressure_Preclean,Pressure_Clean,5.277930417988273,5.277930417988273,0.9999999998105318,33.181546227487146,33.31533530283277,1.0040320325467764,0.9993172971183245,0.014988718508362475,0.0,0.0
72,58447.6299999548,58462.029999954764,14.399999999965075,Pressure_Preclean,Pressure_Clean,11.974000000000004,11.974000000000004,0.9999999999164857,122.9009959253105,122.9009959253105,0.9999999999918633,1.0,0.0,0.0,0.0
73,58555.62999995454,58572.4299999545,16.799999999959255,Pressure_Preclean,Pressure_Clean,8.507605317854157,8.507605317854157,0.9999999998824581,108.67490738597198,108.67490738597198,0.9999999999907982,1.0,0.0,0.0,0.0
74,58601.22999995443,58609.629999954406,8.399999999979627,Pressure_Preclean,Pressure_Clean,5.633999973765086,5.633999973765086,0.9999999998225062,32.46189004930565,32.46189004930565,0.9999999999691948,1.0,0.0,0.0,0.0
75,58686.42999995422,58693.6299999542,7.199999999982538,Pressure_Preclean,Pressure_Clean,4.233456142198591,4.233456142198591,0.9999999997637864,23.739695776869922,23.74135270862767,1.0000697957873281,0.9999995463160005,0.0004491303123587216,0.0,0.0
76,58776.429999954,58782.42999995399,5.999999999985448,Pressure_Preclean,Pressure_Clean,6.793650801179211,6.793650801179211,0.9999999998528037,31.85114915386927,31.85114915386927,0.999999999968604,1.0,0.0,0.0,0.0
77,58853.229999953815,58860.4299999538,7.199999999982538,Pressure_Preclean,Pressure_Clean,6.037347867263975,6.037347867263975,0.9999999998343644,33.68097224165899,33.68097224165899,0.9999999999703097,0.9999999999999999,0.0,0.0,0.0
78,58866.42999995378,58883.22999995374,16.799999999959255,Pressure_Preclean,Pressure_Clean,6.207973669405845,6.207973669405845,0.9999999998389169,71.85783415129173,72.13208179143383,1.003816530826143,0.9996589465938724,0.010059187010677673,0.0,0.0
79,58967.22999995354,58986.42999995349,19.199999999953434,Pressure_Preclean,Pressure_Clean,7.654105245179352,7.654105245179352,0.9999999998693512,93.4865713200745,93.62472713820796,1.0014778145693135,0.9998987125744297,0.004670235014585139,0.0,0.0
80,59011.62999995343,59017.62999995342,5.999999999985448,Pressure_Preclean,Pressure_Clean,8.037947327361906,8.037947327361906,0.9999999998755901,42.56165472433785,42.56165472433785,0.9999999999765048,1.0,0.0,0.0,0.0
81,59022.429999953405,59028.42999995339,5.999999999985448,Pressure_Preclean,Pressure_Clean,6.417017531064147,6.417017531064147,0.9999999998441643,34.951635647553985,34.951635647553985,0.9999999999713891,1.0,0.0,0.0,0.0
82,59058.42999995332,59074.02999995328,15.599999999962165,Pressure_Preclean,Pressure_Clean,8.435773935047365,8.435773935047365,0.9999999998814573,77.65416104836623,77.80273107423488,1.0019132268362825,0.999927538235736,0.004725596466685994,0.0,0.0
