window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
1,event_guided,46,346,1224697.1999999979,1225055.999999984,1224876.5999999908,1,1224867.5999999912,1224885.5999999905,300,0.05333333333333334
2,event_guided,206,506,1224889.1999999904,1225247.9999999765,1225068.5999999833,2,1225065.5999999836,1225071.5999999833,300,0.02
3,event_guided,394,695,1225114.7999999817,1225474.7999999677,1225294.7999999747,3,1225288.799999975,1225300.7999999744,301,0.0664451827242525
4,event_guided,464,765,1225198.7999999784,1225558.7999999644,1225378.7999999714,4,1225373.9999999716,1225383.5999999712,301,0.0664451827242525
5,event_guided,621,921,1225387.199999971,1225745.9999999572,1225566.5999999642,5,1225563.5999999642,1225569.599999964,300,0.11333333333333333
6,event_guided,650,950,1225421.9999999697,1225780.7999999558,1225601.3999999627,6,1225597.199999963,1225605.5999999626,300,0.11333333333333333
7,event_guided,760,1060,1225553.9999999646,1225912.7999999507,1225733.3999999575,7,1225721.999999958,1225744.7999999572,300,0.11333333333333333
8,event_guided,929,1229,1225756.7999999567,1226115.5999999428,1225936.19999995,8,1225930.79999995,1225941.5999999496,300,0.03333333333333333
9,event_guided,1566,1866,1226521.199999927,1226879.9999999132,1226700.59999992,9,1226697.5999999202,1226703.59999992,300,0.02
10,event_guided,2409,2710,1227532.7999998878,1227892.7999998739,1227712.7999998808,10,1227705.5999998811,1227719.9999998806,301,0.04318936877076412
11,event_guided,3129,3429,1228396.7999998543,1228755.5999998404,1228576.1999998474,11,1228573.1999998474,1228579.1999998472,300,0.02
12,event_guided,3305,3605,1228607.999999846,1228966.7999998322,1228787.3999998393,12,1228780.7999998394,1228793.9999998389,300,0.07333333333333333
13,event_guided,3422,3722,1228748.3999998407,1229107.1999998267,1228927.7999998336,13,1228922.399999834,1228933.1999998335,300,0.09666666666666666
14,event_guided,3569,3870,1228924.7999998338,1229284.7999998198,1229104.7999998268,14,1229099.999999827,1229109.5999998266,301,0.08637873754152824
15,event_guided,3673,3974,1229049.599999829,1229409.599999815,1229229.599999822,15,1229224.7999998222,1229234.3999998218,301,0.059800664451827246
16,event_guided,3859,4160,1229272.7999998203,1229632.7999998063,1229452.7999998133,16,1229449.1999998135,1229456.3999998132,301,0.023255813953488372
17,event_guided,4296,4597,1229797.1999998,1230157.199999786,1229977.199999793,17,1229972.3999997932,1229981.9999997928,301,0.029900332225913623
18,event_guided,4677,4978,1230254.3999997822,1230614.3999997682,1230434.3999997752,18,1230428.3999997755,1230440.399999775,301,0.06312292358803986
19,event_guided,4820,5120,1230425.9999997756,1230784.7999997616,1230605.3999997685,19,1230601.1999997688,1230609.5999997684,300,0.06333333333333334
