Feature,MethodA,MethodB,N_A,N_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,MeanDiff_A_minus_B,CohenD,CliffsDelta,MannWhitney_p,TTest_p,FDR_q,AbsCliffsDelta,AbsCohenD
VMD_Mode3_HFD,event_guided,fixed,139,139,1.1230600097104144,1.1267358739641373,1.1215407397529997,1.1258323916634252,0.011733237560171595,0.013214933371070318,-0.0036758642537229047,-0.29416172043166294,-0.19020754619326122,0.006128329053105553,0.014821691453017025,0.13482323916832217,0.19020754619326122,0.29416172043166294
VMD_Mode4_HFD,event_guided,fixed,139,139,1.3679482967122667,1.375936683964003,1.3656041549974711,1.3746996188517846,0.024363507469959658,0.030479132702585784,-0.00798838725173634,-0.28952574060355557,-0.15594430930076084,0.02464147523557031,0.016475533642313328,0.1986626554683782,0.15594430930076084,0.28952574060355557
VMD_Mode4_RQA_DET,event_guided,fixed,139,139,0.9616853457489923,0.9584392203693501,0.9608127721335267,0.9592039800995023,0.013690677436964869,0.017147883485959792,0.003246125379642195,0.20921321193500952,0.1277884167486155,0.06558804771368242,0.08230243033118463,0.22029794927235405,0.1277884167486155,0.20921321193500952
VMD_Mode3_PermEn,event_guided,fixed,139,139,0.9670248314044729,0.9605623771280425,0.9739162564607632,0.9657842555054411,0.01859502903692274,0.03349424806585585,0.0064624542764304405,0.238562812975469,0.12685678795093422,0.06759141625401771,0.047985140195488885,0.22029794927235405,0.12685678795093422,0.238562812975469
VMD_Mode3_ApproxLLE,event_guided,fixed,139,139,0.05862235723671701,0.0607673669413512,0.05821139991085599,0.06275499752713602,0.013031912535478345,0.015767468784736616,-0.0021450097046341945,-0.14829471787519502,-0.10905232648413643,0.11616088139797111,0.21744146228841085,0.3144516666481801,0.10905232648413643,0.14829471787519502
VMD_Mode3_PS_LogVolume,event_guided,fixed,139,139,-0.9150101249875163,-0.2607928009182646,-1.1278476460758131,-0.9949651599816198,1.4472464617936418,3.3572673817068472,-0.6542173240692517,-0.25306967174893935,-0.07634180425443818,0.2714992927088232,0.03620551234980367,0.508339101242052,0.07634180425443818,0.25306967174893935
VMD_Mode3_RQA_LAM,event_guided,fixed,139,139,0.9707138479874952,0.9717741268342706,0.9710968379446638,0.9717457114026233,0.009937901672874921,0.011113045673847442,-0.0010602788467753976,-0.1005779558075864,-0.05822679985507997,0.40173733192550865,0.40249302619235217,0.6546830594341623,0.05822679985507997,0.1005779558075864
VMD_Mode3_SampEn,event_guided,fixed,139,139,0.4991462593225515,0.48333991179138786,0.5218599381620138,0.5191998265943639,0.09175258744704576,0.11937666330776818,0.015806347531163667,0.14846607575871815,0.0508772837844832,0.4638144732106333,0.21694426611785236,0.6917910786870463,0.0508772837844832,0.14846607575871815
VMD_Mode4_SampEn,event_guided,fixed,139,139,0.5189266271306981,0.5024744667842754,0.5581487437640302,0.5442555227021982,0.11914908036674314,0.1432152739158804,0.016452160346422717,0.12489028452847596,0.04570156824180943,0.5105513549760241,0.2987386061121991,0.7138207799911931,0.04570156824180943,0.12489028452847596
VMD_Mode4_PS_LogVolume,event_guided,fixed,139,139,-0.42704942419814823,0.32635750751986137,-0.6708543858163816,-0.6252276010087896,1.5312819063187257,3.9873041728753886,-0.7534069317180097,-0.24945458740949067,-0.04435588220071425,0.5230941119791904,0.03899477298560831,0.7192544039713868,0.04435588220071425,0.24945458740949067
VMD_Mode4_RQA_LAM,event_guided,fixed,139,139,0.8848137978838537,0.8865130975465805,0.8884857281083695,0.8896952104499273,0.052482649185818006,0.059346490704832056,-0.0016992996627267498,-0.030333915398552475,-0.029708607214947468,0.6690411292905277,0.8005491265847197,0.8177169357995339,0.029708607214947468,0.030333915398552475
VMD_Mode4_ApproxLLE,event_guided,fixed,139,139,0.08698244390413908,0.08587368702840764,0.08772241580013211,0.0875411066787522,0.013068763540390788,0.015256103016356335,0.0011087568757314342,0.07805619037001041,0.013405103255525077,0.8473739314181791,0.515775936263088,0.8949169517635931,0.013405103255525077,0.07805619037001041
VMD_Mode4_PermEn,event_guided,fixed,139,139,0.9725128607170828,0.9714113918285628,0.9770072783004204,0.9771204253187811,0.01753783698720342,0.018709793341463058,0.0011014688885199186,0.06074292949505564,0.00941980228766627,0.8925900389892913,0.6129863799907338,0.9240932168359722,0.00941980228766627,0.06074292949505564
VMD_Mode3_RQA_DET,event_guided,fixed,139,139,0.9883807114009773,0.988461367142704,0.9889001009081734,0.9894046417759836,0.004969813269702627,0.004778559686555673,-8.065574172677614e-05,-0.016544345219723505,-0.005693287096941152,0.9351858308247534,0.8904006688467829,0.9569343385183523,0.005693287096941152,0.016544345219723505
