Time,PH,Temperature,Pressure_Raw,Pressure_RangeFixed,Pressure_Preclean,Pressure_Clean,Baseline,Residual,LocalNoiseSigma,RangeAbnormalMask,ArtifactMask,PhysioEventMask,QualityFlag
62978.2,11.383,36.741,109.588,109.588,109.588,109.5857337781111,109.534,0.05173377811109958,0.1032631166080382,False,False,False,good
62979.399999999994,11.38588793103422,36.706474137931,109.63645689655195,109.63645689655195,109.63645689655195,109.62192523238313,109.55799137931025,0.06393385307288213,0.15330858380712264,False,False,False,good
62980.59999999999,11.45,36.70964347826176,109.59228695652025,109.59228695652025,109.59228695652025,109.6494792803592,109.57820000000022,0.07127928035897924,0.15451863398915128,False,False,False,good
62981.79999999999,11.45,36.623,109.73012068965589,109.73012068965589,109.73012068965589,109.67814265367397,109.55422413793133,0.12391851574264479,0.10441992379560103,False,False,False,good
62982.999999999985,11.564362068956111,36.639448275860715,109.65734482758808,109.65734482758808,109.65734482758808,109.65143847718952,109.53314655172422,0.1182919254653001,0.11000513349834563,False,False,False,good
62984.19999999998,12.17418260869679,36.71541739130556,109.58775652173436,109.58775652173436,109.58775652173436,109.66616474405441,109.52955217391296,0.13661257014145178,0.12203781434782701,False,False,False,good
62985.39999999998,12.042025862074327,36.644267241380255,109.80406034482834,109.80406034482834,109.80406034482834,109.72458400942524,109.5327198275863,0.1918641818389375,0.14982912468814935,False,False,False,good
62986.59999999998,11.910336206887195,36.63374137930775,109.67419827586907,109.67419827586907,109.67419827586907,109.65765190405067,109.52836637931036,0.12928552474031108,0.15286122477718145,False,False,False,good
62987.799999999974,12.254,36.73262068965492,109.49333620689124,109.49333620689124,109.49333620689124,109.5896288177311,109.52890517241373,0.06072364531736696,0.17238234606836456,False,False,False,good
62988.99999999997,12.096318965528729,36.69325862069313,109.74968103447695,109.74968103447695,109.74968103447695,109.70245911329724,109.53200862068958,0.17045049260765666,0.18555910294032213,False,False,False,good
62990.19999999997,11.660818965525936,36.6516379310308,109.8080258620759,109.8080258620759,109.8080258620759,109.77036330049533,109.53548275862059,0.2348805418747446,0.18866802225685644,False,False,False,good
62991.399999999965,11.45,36.693189655175836,109.58408620690055,109.58408620690055,109.58408620690055,109.61007167488367,109.53962068965507,0.07045098522860371,0.1905478339372142,False,False,False,good
62992.59999999996,11.803482758595822,36.674879310341176,109.43297413793589,109.43297413793589,109.43297413793589,109.42157933604909,109.54419827586192,-0.12261893981282412,0.16527882693366042,False,False,False,good
62993.79999999996,12.254,36.741,109.40663793102972,109.40663793102972,109.40663793102972,109.46471516812302,109.54462931034502,-0.07991414222199467,0.13943141633368966,False,False,False,good
62994.999999999956,11.910260869590946,36.73484347826133,109.68996521737522,109.68996521737522,109.68996521737522,109.66600896765038,109.53994782608711,0.12606114156326953,0.16309692511271234,False,False,False,good
62996.19999999995,11.510068965522574,36.67051724138353,109.79027586207646,109.79027586207646,109.79027586207646,109.7172724652002,109.53579310344844,0.18147936175175516,0.18555910294032213,False,False,False,good
62997.39999999995,11.921310344794025,36.69217241378818,109.4943793103599,109.4943793103599,109.4943793103599,109.56208857143734,109.53634482758605,0.025743743851293743,0.18187178003002277,False,False,False,good
62998.59999999995,11.750626086991952,36.66712173913563,109.44079130434109,109.44079130434109,109.44079130434109,109.44298366245596,109.53549565217409,-0.09251198971813324,0.18451986256976036,False,False,False,good
62999.799999999945,11.45,36.623,109.47808620689801,109.47808620689801,109.47808620689801,109.44905581923148,109.5366551724136,-0.08759935318212797,0.18208868137784678,False,False,False,good
63000.99999999994,11.45,36.69766086956001,109.42926086956791,109.42926086956791,109.42926086956791,109.45592292139736,109.54081739130416,-0.08489446990679994,0.18960667069718734,False,False,False,good
63002.19999999994,11.45,36.737896551723516,109.45599999999699,109.45599999999699,109.45599999999699,109.44537244377821,109.54570689655147,-0.1003344527732537,0.17451520932230977,False,False,False,good
63003.399999999936,11.45,36.63082758621506,109.40893103448737,109.40893103448737,109.40893103448737,109.37734710645155,109.54312068965547,-0.1657735832039151,0.14496240070122907,False,False,False,good
63004.59999999993,11.45,36.618617391302976,109.26266956522636,109.26266956522636,109.26266956522636,109.30876240951335,109.53873043478285,-0.22996802526949978,0.12210162735476264,False,False,False,good
63005.79999999993,11.45,36.71346551723494,109.3603103448186,109.3603103448186,109.3603103448186,109.34345146283641,109.5345862068968,-0.19113474406039188,0.13546392918117503,False,False,False,good
63006.99999999993,11.45,36.739655172413066,109.50719827585348,109.50719827585348,109.50719827585348,109.50588047332387,109.5335560344828,-0.02767556115892944,0.11511135272667,False,False,False,good
