Feature,MethodA,MethodB,N_A,N_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,MeanDiff_A_minus_B,CohenD,CliffsDelta,MannWhitney_p,TTest_p,FDR_q,AbsCliffsDelta,AbsCohenD
VMD_Mode4_RQA_LAM,event_guided,fixed,171,171,0.8889926916777307,0.9008727781355644,0.8927870461236505,0.911949685534591,0.053546333889814494,0.04757018724876421,-0.011880086457833783,-0.23456883143292315,-0.14520707226155055,0.020252005324562467,0.03078733246675944,0.19801960761794413,0.14520707226155055,0.23456883143292315
VMD_Mode3_PS_LogVolume,event_guided,fixed,171,171,-1.433734803060225,-1.1253679655392497,-1.5336772284428493,-1.1577392367526143,1.4769442289063301,1.6816879809639171,-0.3083668375209754,-0.1948444907257894,-0.11863479361170959,0.05786867882808056,0.07250051599980945,0.2800066490546805,0.11863479361170959,0.1948444907257894
VMD_Mode3_RQA_LAM,event_guided,fixed,171,171,0.9744089339643659,0.9760080447097329,0.9749999999999998,0.9770811380400419,0.010251547779133575,0.010206436794477611,-0.001599110745367005,-0.15633083033908715,-0.09719229848500394,0.12023519762365437,0.1492296230714555,0.3021456657981686,0.09719229848500394,0.15633083033908715
VMD_Mode3_SampEn,event_guided,fixed,171,171,0.49772895023199204,0.48083754126282996,0.5225890889041347,0.5042357623331449,0.09377622669140803,0.10473931435065231,0.01689140896916208,0.16991828065892642,0.0967477172463322,0.12194341591160385,0.11708455856867818,0.3021456657981686,0.0967477172463322,0.16991828065892642
VMD_Mode4_HFD,event_guided,fixed,171,171,1.2547535629433841,1.2583605079127966,1.2515903541625846,1.2557513493317805,0.022229878289889753,0.022397044576781534,-0.0036069449694124955,-0.16164769751503252,-0.09592695188263055,0.12514243450261278,0.13592162407555686,0.3021456657981686,0.09592695188263055,0.16164769751503252
VMD_Mode4_SampEn,event_guided,fixed,171,171,0.5384226711702204,0.5293258960875531,0.5705166237483038,0.5513201945985639,0.09201023901298055,0.09055467075846235,0.009096775082667263,0.0996520742268909,0.09551656920077972,0.12676628865614212,0.3574716843406248,0.3021456657981686,0.09551656920077972,0.0996520742268909
VMD_Mode3_HFD,event_guided,fixed,171,171,1.1035023296478028,1.105876246505135,1.1025978718168654,1.1027839412569378,0.011019464469678327,0.013242023097075102,-0.0023739168573322367,-0.1948782419845358,-0.07992202729044834,0.20139514725718377,0.0724657678519658,0.3938393990807149,0.07992202729044834,0.1948782419845358
VMD_Mode4_PS_LogVolume,event_guided,fixed,171,171,-1.657326288903672,-1.50298365915719,-2.146660207588508,-1.9149706714926675,1.6983469958691626,1.6742407171720037,-0.15434262974648205,-0.0915253807259052,-0.07164597653979002,0.25211220313373794,0.3979804861042562,0.4351421088631238,0.07164597653979002,0.0915253807259052
VMD_Mode3_RQA_DET,event_guided,fixed,171,171,0.9922942839656304,0.9922322526645156,0.9931506849315066,0.9926238145416225,0.0036440242052970303,0.003783836715920988,6.203130111470667e-05,0.016699374426591345,0.025341130604288498,0.6856476647215333,0.8773760195209633,0.8615212786996256,0.025341130604288498,0.016699374426591345
VMD_Mode4_ApproxLLE,event_guided,fixed,171,171,0.08244088514799891,0.0820358339542608,0.08347536768047378,0.08298412004696008,0.013275055794575412,0.013794016447366081,0.0004050511937381124,0.029921732918928655,0.02315242296775076,0.7115966226609933,0.7821980924195062,0.8615212786996256,0.02315242296775076,0.029921732918928655
VMD_Mode3_ApproxLLE,event_guided,fixed,171,171,0.05878562347159558,0.05813598630006475,0.05715409894598644,0.05798884664647116,0.014030440018802942,0.015089331260747898,0.0006496371715308258,0.04458881811466354,0.02246845183133272,0.7197638777243286,0.6803837553032306,0.8615212786996256,0.02246845183133272,0.04458881811466354
VMD_Mode4_RQA_DET,event_guided,fixed,171,171,0.9821280273142305,0.9812907030882416,0.9830672472181904,0.9827075098814227,0.005867919305382369,0.008132027869453393,0.0008373242259889224,0.11808396802824114,0.02106631100167573,0.7365862528071603,0.27573670637461,0.8615212786996256,0.02106631100167573,0.11808396802824114
VMD_Mode3_PermEn,event_guided,fixed,171,171,0.9591509490148882,0.9599545118606418,0.9621679101284896,0.9621990052395824,0.019390092383453978,0.02034645452016722,-0.0008035628457536692,-0.04043281454214762,-0.01962997161519784,0.75399139438363,0.7087369006780184,0.8617044507241487,0.01962997161519784,0.04043281454214762
VMD_Mode4_PermEn,event_guided,fixed,171,171,0.9627244796566832,0.96337283813894,0.9583336279552267,0.9612591171729276,0.019286506352333678,0.018575210531981363,-0.0006483584822568611,-0.03424272063258513,-0.01364522417153996,0.8276852739767495,0.7517193665944814,0.8992136309870858,0.01364522417153996,0.03424272063258513
