window_id,method,start_idx,end_idx,start_time,end_time,center_time,event_id,event_start_time,event_end_time,num_points,event_coverage
1,fixed,0,300,50452.76,50811.55999999913,50632.15999999957,,,,300,0.22333333333333333
2,fixed,50,350,50512.75999999986,50871.559999998986,50692.15999999942,,,,300,0.22
3,fixed,100,400,50572.75999999971,50931.55999999884,50752.159999999276,,,,300,0.26
4,fixed,150,450,50632.759999999565,50991.559999998695,50812.15999999913,,,,300,0.24666666666666667
5,fixed,200,500,50692.75999999942,51051.55999999855,50872.159999998985,,,,300,0.20333333333333334
6,fixed,250,550,50752.759999999274,51111.559999998404,50932.15999999884,,,,300,0.18
7,fixed,300,600,50812.75999999913,51171.55999999826,50992.159999998694,,,,300,0.17666666666666667
8,fixed,350,650,50872.75999999898,51231.55999999811,51052.15999999855,,,,300,0.19
9,fixed,400,700,50932.75999999884,51291.55999999797,51112.1599999984,,,,300,0.18666666666666668
10,fixed,450,750,50992.75999999869,51351.55999999782,51172.15999999826,,,,300,0.2
11,fixed,500,800,51052.75999999855,51411.55999999768,51232.15999999811,,,,300,0.23333333333333334
12,fixed,550,850,51112.7599999984,51471.55999999753,51292.159999997966,,,,300,0.22666666666666666
13,fixed,600,900,51172.759999998256,51531.559999997386,51352.15999999782,,,,300,0.21
14,fixed,650,950,51232.75999999811,51591.55999999724,51412.159999997675,,,,300,0.16333333333333333
15,fixed,700,1000,51292.759999997965,51651.559999997095,51472.15999999753,,,,300,0.17666666666666667
16,fixed,750,1050,51352.75999999782,51711.55999999695,51532.159999997384,,,,300,0.12666666666666668
17,fixed,800,1100,51412.759999997674,51771.5599999968,51592.15999999724,,,,300,0.09
18,fixed,850,1150,51472.75999999753,51831.55999999666,51652.15999999709,,,,300,0.07333333333333333
19,fixed,900,1200,51532.75999999738,51891.55999999651,51712.15999999695,,,,300,0.09
20,fixed,950,1250,51592.75999999724,51951.55999999637,51772.1599999968,,,,300,0.12
21,fixed,1000,1300,51652.75999999709,52011.55999999622,51832.15999999666,,,,300,0.08
22,fixed,1050,1350,51712.759999996946,52071.559999996076,51892.15999999651,,,,300,0.12333333333333334
23,fixed,1100,1400,51772.7599999968,52131.55999999593,51952.159999996366,,,,300,0.14
24,fixed,1150,1450,51832.759999996655,52191.559999995785,52012.15999999622,,,,300,0.16
25,fixed,1200,1500,51892.75999999651,52251.55999999564,52072.159999996074,,,,300,0.12666666666666668
26,fixed,1250,1550,51952.759999996364,52311.559999995494,52132.15999999593,,,,300,0.14
27,fixed,1300,1600,52012.75999999622,52371.55999999535,52192.15999999578,,,,300,0.16
28,fixed,1350,1650,52072.75999999607,52431.5599999952,52252.15999999564,,,,300,0.18
29,fixed,1400,1700,52132.75999999593,52491.55999999506,52312.15999999549,,,,300,0.22
30,fixed,1450,1750,52192.75999999578,52551.55999999491,52372.15999999535,,,,300,0.26
31,fixed,1500,1800,52252.75999999564,52611.559999994766,52432.1599999952,,,,300,0.30666666666666664
32,fixed,1550,1850,52312.75999999549,52671.55999999462,52492.159999995056,,,,300,0.31333333333333335
33,fixed,1600,1900,52372.759999995345,52731.559999994475,52552.15999999491,,,,300,0.35
34,fixed,1650,1950,52432.7599999952,52791.55999999433,52612.159999994765,,,,300,0.33
35,fixed,1700,2000,52492.759999995054,52851.559999994184,52672.15999999462,,,,300,0.3233333333333333
36,fixed,1750,2050,52552.75999999491,52911.55999999404,52732.159999994474,,,,300,0.31333333333333335
