Mode,DominantFreq_Hz,EnergyRatio,SignalCorrelation,EventCorrelation,EventEnergyRatio,ArtifactEnergyRatio,SpectralEntropy,Kurtosis,TemporalContinuity,PhysioKeepScore,Selected
1,0.00035385704175598914,0.48675756111675234,0.7527550066618741,0.5396486237847075,0.02718612556127554,0.014787869689264427,0.37120639614530315,2.6320797972892302,0.9995156807970276,0.4309005067432472,True
2,0.02476999292291924,0.10506906896692457,0.4772882638429645,0.8566321391486961,0.1572075153895201,0.07647081646371838,0.5954925008131698,5.660820656231014,0.9684506575192162,0.4306352846863902,True
3,0.04458598726125463,0.0736708757713322,0.41144312432875507,0.8538504204710213,0.11430837200533417,0.06541800157850536,0.6246664488830558,6.074707468233065,0.8718936681350304,0.38964339564163014,True
4,0.07891012031158558,0.044130483583514665,0.3367282912827387,0.5500411341543296,0.044715526974923064,0.026381204113279,0.6510912012040041,5.459619136259294,0.7016105887211355,0.2608818689882234,True
5,0.15445859872648926,0.020796694628528206,0.24004223905062638,0.17733272936947564,0.02544908940370951,0.016399884496320145,0.6725172301457135,10.714406777463127,0.4354279325094758,0.08021889185427139,False
6,0.4010969568304137,0.001701888133427973,0.0676535371954283,0.11368783606349671,0.018111998811699483,0.0037360956272382644,0.6689922208250696,35.697763198999205,0.2015595485120189,-0.0674066200367331,False
