Feature,MethodA,MethodB,N_A,N_B,Mean_A,Mean_B,Median_A,Median_B,Std_A,Std_B,MeanDiff_A_minus_B,CohenD,CliffsDelta,MannWhitney_p,TTest_p,FDR_q,AbsCliffsDelta,AbsCohenD
Pressure_Clean_HFD,event_guided,fixed,70,70,1.3858734337551262,1.4955283563785842,1.3630403692925164,1.520867232585172,0.10285209538602887,0.1494683614745823,-0.109654922623458,-0.8547075504039569,-0.40938775510204084,2.940964353545927e-05,1.5170754271586967e-06,0.002588048631120416,0.40938775510204084,0.8547075504039569
VMD_Reconstructed_HFD,event_guided,fixed,70,70,1.2776104066900986,1.3357839080575449,1.2628875079348938,1.3338627348683474,0.05815759274474861,0.08873773107491463,-0.058173501367446256,-0.7754161445209262,-0.36979591836734693,0.00016082113064597685,1.1182601683446114e-05,0.006994732928812625,0.36979591836734693,0.7754161445209262
Pressure_Clean_PFD,event_guided,fixed,70,70,1.0206027650994578,1.0226707660230927,1.0201948313929112,1.023297406979913,0.003459276028458862,0.003492339067343261,-0.002068000923634905,-0.5949631863341126,-0.36,0.0002384568043913395,0.0005854302929410852,0.006994732928812625,0.36,0.5949631863341126
VMD_Mode3_RQA_DET,event_guided,fixed,70,70,0.9894721098766505,0.9853926645894351,0.9904137235116042,0.9880122130098721,0.005811284734245541,0.008067174497804001,0.0040794452872153775,0.5802658856003821,0.3520408163265306,0.00032683795332256397,0.0008096158067140708,0.007190434973096407,0.3520408163265306,0.5802658856003821
Pressure_Clean_SampEn,event_guided,fixed,70,70,0.45462557556527117,0.6222112099791541,0.4476201092540443,0.5683361717922413,0.1955947149729126,0.2866217385808634,-0.16758563441388297,-0.6830016382244183,-0.33183673469387753,0.0007088021826956642,9.369087322954128e-05,0.01247491841544369,0.33183673469387753,0.6830016382244183
VMD_Mode3_PFD,event_guided,fixed,70,70,1.0060259295148648,1.006316957708723,1.006010775641177,1.0062393352944696,0.0004895719992097997,0.0006228826259956333,-0.00029102819385817824,-0.5195012799917287,-0.3173469387755102,0.0011384182831880487,0.0025764189936467665,0.016696801486758048,0.3173469387755102,0.5195012799917287
Pressure_Clean_RQA_DET,event_guided,fixed,70,70,0.7285515169549204,0.6665583564697585,0.7608747325885428,0.6586185575341401,0.11638683305634911,0.12921851392828276,0.0619931604851619,0.5041317484374211,0.3016326530612245,0.0020856653027836636,0.0033874281618437767,0.02621979237785177,0.3016326530612245,0.5041317484374211
Pressure_Clean_RQA_LAM,event_guided,fixed,70,70,0.8433984209754293,0.8048893058725087,0.8567429684893015,0.8020063140618123,0.0714902715960469,0.08034761420678571,0.038509115102920544,0.5063790331955156,0.2926530612244898,0.0028258977929852182,0.0032534015220083423,0.0310848757228374,0.2926530612244898,0.5063790331955156
VMD_Reconstructed_PFD,event_guided,fixed,70,70,1.0114162482890716,1.0119889813819383,1.011198684510529,1.0122280990218666,0.0011464163633865823,0.001234278861757147,-0.0005727330928666508,-0.4808204204266628,-0.2873469387755102,0.0033328428512912262,0.005128375717719373,0.03258779676818088,0.2873469387755102,0.4808204204266628
VMD_Mode3_HFD,event_guided,fixed,70,70,1.140245427157242,1.1488517745822369,1.1396965191402224,1.1469614757308586,0.01563351617864459,0.017964074495087433,-0.008606347424994887,-0.5110911736294323,-0.28,0.004278409643420719,0.002988175953036815,0.03716394048165323,0.28,0.5110911736294323
Pressure_Clean_RQA_V_mean,event_guided,fixed,70,70,4.176843927424749,3.8368823638695386,3.9056194169151683,3.539351292752386,1.087136226911006,1.108293718037613,0.3399615635552107,0.30968492419711113,0.2746938775510204,0.005067810065679986,0.06909020791761689,0.03716394048165323,0.2746938775510204,0.30968492419711113
Pressure_Clean_RQA_TT,event_guided,fixed,70,70,4.176843927424749,3.8368823638695386,3.9056194169151683,3.539351292752386,1.087136226911006,1.108293718037613,0.3399615635552107,0.30968492419711113,0.2746938775510204,0.005067810065679986,0.06909020791761689,0.03716394048165323,0.2746938775510204,0.30968492419711113
VMD_Reconstructed_SampEn,event_guided,fixed,70,70,0.339330442948446,0.4052012047516173,0.3306490930236362,0.4237483434689186,0.1352702078261575,0.15703305926564837,-0.06587076180317131,-0.4494575036685461,-0.25265306122448977,0.009947677569602794,0.00878422308013237,0.067338125086542,0.25265306122448977,0.4494575036685461
VMD_Mode4_RQA_V_mean,event_guided,fixed,70,70,4.309537512598306,3.9143400038510916,3.902296173883693,3.3958780203213985,1.421869960535045,1.554216727722192,0.39519750874721415,0.26531977060910555,0.24448979591836734,0.012620890132575916,0.1188039907365799,0.07256751964988861,0.24448979591836734,0.26531977060910555
VMD_Mode4_RQA_TT,event_guided,fixed,70,70,4.309537512598306,3.9143400038510916,3.902296173883693,3.3958780203213985,1.421869960535045,1.554216727722192,0.39519750874721415,0.26531977060910555,0.24448979591836734,0.012620890132575916,0.1188039907365799,0.07256751964988861,0.24448979591836734,0.26531977060910555
Pressure_Clean_PS_StateSpread,event_guided,fixed,70,70,4.431635687675468,3.7749150623675836,4.00227391382697,2.819994064060088,2.433363868053214,2.6230237198487067,0.6567206253078841,0.25957627787446147,0.24081632653061225,0.014018725386910298,0.12692076938492677,0.07256751964988861,0.24081632653061225,0.25957627787446147
