Time,PH,Temperature,Pressure_Raw,Pressure_RangeFixed,Pressure_Preclean,Pressure_Clean,Baseline,Residual,LocalNoiseSigma,RangeAbnormalMask,ArtifactMask,PhysioEventMask,QualityFlag
78921.16,52.205,36.705,105.406,105.406,105.406,105.40599999999998,105.0455,0.3604999999999734,0.015672929881117872,False,False,False,good
78922.36,52.205,39.59731896551731,105.406,105.406,105.406,105.40599999999996,105.03332327586206,0.37267672413790365,0.09764627545880021,False,False,False,good
78923.56,52.205,39.5313675213678,105.406,105.406,105.406,105.40599999999995,105.04475213675222,0.3612478632477263,0.048641054145595754,False,False,False,good
78924.76,52.205,39.49,105.406,105.406,105.406,105.4182622601273,105.0316206896553,0.3866415704720083,0.12772778111452002,False,False,False,good
78925.95999999999,52.205,39.49,105.406,105.406,105.406,105.44775309168695,105.01506896551743,0.43268412616951935,0.19288856098121207,False,False,False,good
78927.15999999999,52.251746268654514,39.12059701494276,105.2629402985142,105.2629402985142,105.2629402985142,105.04960000000247,105.001,0.048600000002466004,0.14878838939733197,False,False,False,good
78928.35999999999,52.54261194030392,36.74170149253643,104.34664179104183,104.34664179104183,104.34664179104183,104.37624383667571,105.001,-0.6247561633242924,0.11242450076889718,False,False,False,good
78929.55999999998,52.230970149259086,36.79274626865583,104.51589552238515,104.51589552238515,104.51589552238515,105.12790866182037,105.001,0.12690866182036586,0.1513858100126358,False,False,False,good
78930.75999999998,52.49281954886571,36.749857142858204,107.28413533828396,107.28413533828396,107.28413533828396,106.57226820139618,105.01423308270647,1.5580351186897161,0.11864952198413713,False,False,False,good
78931.95999999998,52.553,36.74,107.02464179106666,107.02464179106666,107.02464179106666,107.2160442150069,105.018447761194,2.1975964538129062,0.13199512628573074,False,False,False,good
78933.15999999997,52.498706766919156,36.732511278195744,106.41581203008514,106.41581203008514,106.41581203008514,106.44648876229283,105.0233684210525,1.4231203412403346,0.1304691504981114,False,False,False,good
78934.35999999997,52.32965671642379,36.68620895522569,105.90301492538771,105.90301492538771,105.90301492538771,106.01174705684974,105.02234328358226,0.9894037732674832,0.14775567999441602,False,False,False,good
78935.55999999997,52.372999999990064,36.692413793100826,105.57372413793223,105.57372413793223,105.57372413793223,105.29373416952419,105.01465517241405,0.2790789971101333,0.18295628676733505,False,False,False,good
78936.75999999997,52.553,36.74,104.24687179495216,104.24687179495216,104.24687179495216,104.42101824829736,105.01461538461511,-0.5935971363177543,0.23147174205491222,False,False,False,good
78937.95999999996,52.411250000009204,36.733482758621115,104.00793965510744,104.00793965510744,104.00793965510744,104.17992219906003,105.0228017241377,-0.8428795250776631,0.26313748496058603,False,False,False,good
