Mode,DominantFreq_Hz,EnergyRatio,SignalCorrelation,EventCorrelation,EventEnergyRatio,ArtifactEnergyRatio,SpectralEntropy,Kurtosis,TemporalContinuity,PhysioKeepScore,Selected
1,9.321401938874211e-05,0.35822562150898163,0.6625583978105533,-0.06962490853704857,0.27579227993434635,0.032447853866314935,0.4138652538016219,6.143324679970979,0.999505126656992,0.31231707053955826,True
2,0.01985458612980207,0.12949901938951938,0.5294785463044136,0.5164766441932338,0.34874888297286144,0.021239859024832775,0.5834417461535669,6.891871130164663,0.9757586240593954,0.41046457520974733,True
3,0.035048471290167034,0.147836970823837,0.5254370198388832,0.6971050191268685,0.3597529384266759,0.03801260750584577,0.569230555388578,8.942289367639777,0.9338124222914391,0.43822240577425337,True
4,0.058631618195518785,0.06755501803378611,0.37968718315707506,0.736169470578014,0.25683070942403524,0.022513024076946477,0.6085290744703461,8.803508198576854,0.8422947107169619,0.3813478461339042,True
5,0.08090976882942814,0.02701469026160382,0.2725699205461983,0.5739748988699117,0.21209639695965046,0.014314998499285029,0.6635412156703417,8.307645889297508,0.7154802795343912,0.2854666733760787,True
6,0.3753728560784645,0.000369983138362129,0.048863587731898986,0.046329633641788284,0.3721694760299507,0.011969885739246901,0.7161449005133811,24.41732218831425,0.2061831132426238,-0.02402897754127975,False
