denoise_Pressure
-0.2747605283716059
-0.5771249957866658
-0.8076515097441652
-0.9745110655959051
-1.0828663479873974
-1.1378673143021116
-1.144583167866251
-1.1106205691614615
-1.0459427969607396
-0.9554974353120611
-0.8466089785861405
-0.7256574054618226
-0.6032909853380052
-0.48474233103491743
-0.37637060016064877
-0.2776428954522891
-0.18964223086481755
-0.11108589397538653
-0.045085401410495045
0.008780295619287018
0.04947998206797542
0.07726212054598541
0.09436006297223601
0.10193490236332639
0.10091711735425321
0.09335623681317963
0.08314481926893823
0.06931397240908496
0.054777708857327766
0.03936110983723685
0.024980167107602508
0.008163286771637702
-0.0066929653103750715
-0.01665627519075022
-0.0214937459078459
-0.02291610264169706
-0.02096414148688527
-0.018899731293360308
-0.015570770220509775
-0.01303595858710643
-0.012780642390718324
-0.01782663595788223
-0.020400531026873836
-0.019241879504227396
-0.014044094313396102
-0.008482728653470002
-0.0032033337414346477
-0.004312029265141711
-0.008183816803175993
-0.013932805003709015
-0.01850777884928449
-0.02262313045451731
-0.02660547019917092
-0.029182421866495306
-0.02786460757185508
-0.022192799550180952
-0.015862770643321755
-0.009934175472204662
-0.007834900305668739
-0.00562361550888928
-0.00635434303824308
-0.007821601458583542
-0.009032795547938921
-0.007287687769568135
-0.0020966673708353763
0.006080384111518074
0.014801763298815775
0.017766228861859103
0.01768688102558845
0.014891128316745389
0.012009120523451556
0.006425824256018644
0.0007442840460336037
-0.005238544705540406
-0.00817006431357792
-0.008308865328915959
-0.008315222212090589
-0.00860632068378589
-0.011514744038306126
-0.012951698035237902
-0.012474306355463611
-0.009737141080663031
-0.004570098917969701
-0.000210385775384622
0.0034682549334295134
0.004088166459968197
0.00524064384255519
0.0037514365435760613
0.0009410439642430369
-0.0011679145572386926
-3.2042459889588335e-05
0.003289044361783902
0.00541526772363189
0.005263397592067881
-0.0006109700677515415
-0.005764703881519707
-0.009343395161660472
-0.01105031189758325
-0.012450603389780638
-0.01443725682483272
-0.015381874997416946
-0.014506955170929222
-0.012052878667707885
-0.010773519726939634
-0.00856866957449703
-0.006866575315031673
-0.006573254076290653
-0.006705545139830778
-0.0069271447238605805
-0.009389396076830835
-0.012947939183073987
-0.01648595368941303
-0.01720756445005038
-0.01743567708804863
-0.017320318890370934
-0.017742643681894626
-0.017274303088241405
-0.016276141374435123
-0.015174723887591786
-0.017958004320920817
-0.02099519941369136
-0.02518585574412595
-0.026131642258412708
-0.024618048091341296
-0.01863244955541092
-0.012705469874835687
-0.0030912096704050836
0.009094256281168962
0.022364217845565148
0.032664831311091255
0.04270584365660983
0.050794548142003536
0.052786298847160275
0.04679058780004875
0.04229351266481297
0.040562867076033786
0.03733227958643354
0.03184857617376955
0.021584001603267254
0.011859355990161857
0.005462041434153786
0.000247623203282778
-0.00591719529269783
-0.009691878274192767
-0.010505693267009735
-0.005507837572230164
0.005014871952854502
0.018084208514244138
0.03641859485895068
0.05301774584776725
0.06296526727365641
0.06950574889400954
0.07646954782948619
0.08212850363041699
0.0877779711689315
0.08295330693387559
0.06726731999578896
0.05140165440598613
0.03787023789477404
0.023194519365537052
0.004882006442900559
-0.017867465774952393
-0.0391506680580784
-0.055878562421642346
-0.06497919676382254
-0.06724379098494099
-0.06639875485651842
-0.06511574710365274
-0.06257639257195588
-0.059722620349104256
-0.0555569373718268
-0.0509096208741195
-0.04470361290764241
-0.03823628399355401
-0.03307621685166242
-0.026322908693212615
-0.019241034048926194
-0.011168180004702238
-0.005452509717395118
-0.00038939365363172885
0.001695848548004949
0.0034552695264028063
0.0063629128112577885
0.007397271890007616
0.0093052325575067
0.0097230293185012
0.01056729641797269
0.011466314769182947
0.010855745013750417
0.007796043583577853
0.0033624336143642753
-0.0028630531634140878
-0.008760281495275265
-0.01763660128833932
-0.02673159005969164
-0.03744185297108554
-0.04846896309107669
-0.06053481783384371
-0.07169565763071081
-0.0851037739464734
-0.09796186945983015
-0.11052995399947259
-0.11992781174905665
-0.12624218793329287
-0.1297802766904194
-0.12790671273079232
-0.11817871890440054
-0.10004500060020508
-0.07332000769192334
-0.03785010574328029
0.0008885887531776115
0.0415335682651909
0.08142223896184712
0.1226260706847736
0.16557523776620056
0.2096047816504402
0.2475233027357731
0.2773374905022839
0.29420142638582103
0.2849858949026621
0.2516559556314411
0.20954023880899963
0.16703473728826138
0.12956078631069032
0.09851577058038889
0.07059165763638632
0.03859568416479681
0.002587358304804902
-0.03266767611539685
-0.06331831155162812
-0.08895278785079505
-0.10932059611671603
-0.12622176218452982
-0.137684059796693
-0.14351902431879635
-0.14101755404359634
-0.1310590958553483
-0.11490223753955708
-0.0953139224124596
-0.07566399186917355
-0.055593640145235816
-0.03656090778232087
-0.01806673892047009
-0.005563607086121076
0.003456974119486577
0.01075402204932314
0.0176039291165893
0.022432696862596285
0.024710548998830514
0.026434322787366012
0.02427729097923955
0.021552702729333732
0.016643920510491607
0.01108139353266385
0.00489369197046248
-0.0008526668066393536
-0.007163815721575233
-0.01199512321006683
-0.014851162908442638
-0.0165271456559224
-0.017791313722595008
-0.01928445290194644
-0.019853314097593562
-0.020577466006446075
-0.021954181750225062
-0.025241673408546793
-0.028695343169710192
-0.033130168540651636
-0.03585993668587995
-0.03848874541290077
-0.03981589647519528
-0.042171094493739666
-0.043338809583003825
-0.044559111444502794
-0.04279825164557243
-0.03784740851588516
-0.0291989075045354
-0.017544619801838957
-0.006806322077345759
0.004574717181264191
0.017609614511162105
0.03436670887689469
0.05154518159224562
0.06718286264057097
0.0803067126787181
0.09075568274633738
0.09534999931619699
0.09382987665446461
0.0869284826219194
0.07555666367494447
0.060938469599882784
0.04464166771863014
0.028411708957128103
0.013327145420904012
3.7322610377628885e-05
-0.010376635371327944
-0.019824161586231993
-0.025805315677685764
-0.029708053908361617
-0.030233300191436625
-0.029729688980181624
-0.02873050630329216
-0.029043482110037457
-0.03067506219064005
-0.032264178407567776
-0.03346719106157236
-0.03463521955116285
-0.03584324459604193
-0.038362125374134755
-0.040033472123759406
-0.04100394743768539
-0.0404071875232962
-0.0411364540740266
-0.03940195577636886
-0.037346032626358
-0.035162594607464875
-0.03435082132038083
-0.03173957371804626
-0.028371188908362953
-0.02177788452467768
-0.013224935786839398
-0.001721437072634336
0.012337119053667168
0.030487657185770234
0.04912531897873983
0.06821486903858652
0.08420179168009688
0.09613304156061625
0.10160364786305501
0.1015902625980248
0.09464287929845795
0.08235270743258591
0.0663626632241237
0.0496778434860392
0.03271750236324578
0.017395356248103688
0.003917390175437356
-0.008226673884484297
-0.01860229487577183
-0.026445948065176878
-0.033447563647748875
-0.04021883528511713
-0.045784842986532265
-0.049704811680901496
-0.05022588976326098
-0.04875770562508916
-0.045978894436463545
-0.04414911006880505
-0.04196947229172586
-0.038958133130648165
-0.03479800572776597
-0.02935035264815053
-0.023707883826110266
-0.01957849884755731
-0.01547124304881369
-0.01228238688472832
-0.009192371972275053
-0.006692404506324456
-0.0045686074231727734
-0.002249302950724321
0.0022851320343833313
0.007703888466625978
0.015706396119831156
0.025341648879238485
0.036847414162690544
0.047057230107229904
0.052359217039569216
0.05013650030939513
0.0425574945020089
0.03355212857650601
0.02466756427273419
0.014892868877275318
0.0019260998496148556
-0.013227145653343618
-0.03171984426533598
-0.05013458599325021
-0.06802688909620537
-0.08482289103621847
-0.1013554272470452
-0.11504150052621837
-0.12520605228862708
-0.12950418886014578
-0.12758066233022644
-0.12174844090615866
-0.11044831282666236
-0.09063775080045205
-0.06218888214620713
-0.02699361551276378
0.014778089866703167
0.0616273194331789
0.10932769387350014
0.1484023801685918
0.17616633702538734
0.19685533244774403
0.21370941576120922
0.2214511120423026
0.21958882202680577
0.20906709325844397
0.19263263418471668
0.16886374348862102
0.13863902590908717
0.10107241646264012
0.06245134972984125
0.025788541573457436
-0.009782160706083719
-0.0430479506758588
-0.07042619025959593
-0.0940480944889721
-0.110976875294035
-0.12371860487099608
-0.1329096306975719
-0.14333553692316806
-0.15553324617303474
-0.16817100623508321
-0.1779491332485579
-0.18582316923202463
-0.18965275777389862
-0.18936211869761516
-0.1818652748108583
-0.1676436517384891
-0.1452328835262585
-0.1172204329758275
-0.08083885509605118
-0.03628522924742802
0.01678750363420068
0.07738901667497074
0.1419894042162188
0.19477473326599146
0.22796378220950683
0.24622485337065006
0.2541061502828399
0.25056190323886374
0.2335812124177627
0.20923007394432055
0.18528447107612003
0.1620257907361254
0.13836183576714645
0.1094912699534472
0.07407100710251682
0.036537064119912276
0.0014042767566381324
-0.029101737455388698
-0.053038434915213206
-0.0709993515493401
-0.0822252537325864
-0.08964047326136687
-0.09308298468268887
