Time,PH,Temperature,Pressure_Raw,Pressure_RangeFixed,Pressure_Preclean,Pressure_Clean,Baseline,Residual,LocalNoiseSigma,RangeAbnormalMask,ArtifactMask,PhysioEventMask,QualityFlag
0.0,8.882,36.549,101.123,101.123,101.123,101.23736181758804,101.102,0.13536181758803423,0.27257269358466346,False,False,False,good
1.2,8.2679824561407,36.435219298246224,101.81910526315814,101.81910526315814,101.81910526315814,101.63786897678793,101.07044736842123,0.5674216083667005,0.30063922060274373,False,False,False,good
2.4,8.333,36.54784210526309,101.77198245613548,101.77198245613548,101.77198245613548,101.62952040971744,101.09881578947352,0.5307046202439238,0.2727750079996157,False,False,False,good
3.5999999999999996,8.444608695652548,36.5211826086956,100.8411304347824,100.8411304347824,100.8411304347824,100.97541508989713,101.06412173913041,-0.08870664923328775,0.27536679159750116,False,False,False,good
4.8,9.088,36.43463157894749,100.54810526315923,100.54810526315923,100.54810526315923,100.59527386727837,101.0423684210528,-0.4470945537744342,0.27503725100293236,False,False,False,good
6.0,9.088,36.454,100.84780869565387,100.84780869565387,100.84780869565387,100.80194617849104,101.06096521739114,-0.2590190389001066,0.26233526432406046,False,False,False,good
7.199999999999999,9.088,36.450526315789425,101.14484210526379,101.14484210526379,101.14484210526379,101.14593780974313,101.03411842105261,0.11181938869052033,0.2859116508062367,False,False,False,good
8.4,9.088,36.47828695652218,101.37886956521896,101.37886956521896,101.37886956521896,101.3975623275584,101.0317043478261,0.36585797973229717,0.2964159671655587,False,False,False,good
9.6,9.088,36.51696491228041,101.47677192982316,101.47677192982316,101.47677192982316,101.3861945842863,101.04873684210538,0.3374577421809164,0.2919488968702491,False,False,False,good
10.799999999999999,9.028434782608251,36.51252173913078,101.14734782608632,101.14734782608632,101.14734782608632,101.22868012422286,101.05465217391294,0.17402795030992024,0.32198219188677984,False,False,False,good
12.0,8.951,36.56142105263151,101.15613157894806,101.15613157894806,101.15613157894806,101.1816569663292,101.0328640350877,0.14879293124150195,0.3541237950256053,False,False,False,good
13.2,9.024307017544317,36.49816666666635,101.3197807017546,101.3197807017546,101.3197807017546,101.25838350005456,101.02602192982454,0.2323615702300259,0.3735367827502597,False,False,False,good
14.399999999999999,9.088,36.44001739130428,101.1571565217382,101.1571565217382,101.1571565217382,101.12667478914605,101.02183478260869,0.10484000653735848,0.3706988632750672,False,False,False,good
15.6,9.088,36.44515789473691,100.9034210526311,100.9034210526311,100.9034210526311,101.02838041189906,101.01973684210526,0.008643569793804318,0.3467301227703926,False,False,False,good
16.8,9.088,36.43772173913039,101.14935652174002,101.14935652174002,101.14935652174002,101.04091694017659,101.02035652173913,0.02056041843745504,0.35355139716705686,False,False,False,good
18.0,9.088,36.45621052631586,101.02788596491158,101.02788596491158,101.02788596491158,100.9150290705021,101.02245614035088,-0.10742706984878225,0.30186230320215346,False,False,False,good
19.2,9.088,36.456713043478246,100.93706086956523,100.93706086956523,100.93706086956523,101.44290106570821,101.02803043478261,0.4148706309256056,0.2677411374776252,False,False,False,good
20.4,9.088,36.502649122807085,102.59159649123045,102.59159649123045,102.59159649123045,102.04676476190589,101.03485964912282,1.0119051127830687,0.2399816805595301,False,False,False,good
21.599999999999998,9.088,36.54430434782609,101.80473913043457,101.80473913043457,101.80473913043457,101.84679190585189,101.03817391304348,0.8086179928084078,0.328728138149295,False,False,False,good
22.8,9.088,36.46149999999996,100.74610526315745,100.74610526315745,100.74610526315745,101.05575658712024,101.03619736842106,0.019559218699185976,0.35922763594795865,False,False,False,good
24.0,9.022365217390938,36.56886086956586,101.09469565217628,101.09469565217628,101.09469565217628,100.87607135665345,101.03841304347827,-0.1623416868248171,0.3606346407427672,False,False,False,good
